DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Influenza and pneumonia (J09-J18),Delaware,30,185545,1646
Chronic lower respiratory diseases (J40-J47),Delaware,53,185545,1648
Peptic ulcer (K25-K28),Delaware,2,185545,1650
Chronic liver disease and cirrhosis (K70K73-K74),Delaware,10,185545,1652
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Delaware,20,185545,1654
Pregnancy childbirth and the puerperium (O00-O99),Delaware,0,185545,1656
Certain conditions originating in the perinatal period (P00-P96),Delaware,5,185545,1658
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Delaware,8,185545,1660
Sudden infant death syndrome (R95),Delaware,1,185545,1662
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Delaware,7,185545,1664
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Delaware,228,185545,1666
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Delaware,10,185545,1668
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Delaware,40,185545,1670
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Delaware,15,185545,1672
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Delaware,1,185545,1674
All other external causes (Y10-Y36Y87.2Y89),Delaware,0,185545,1676
Tuberculosis (A16-A19),Erie,0,76071,1680
Syphilis (A50-A53),Erie,0,76071,1682
Human immunodeficiency virus (HIV) disease (B20-B24),Erie,1,76071,1684
Malignant neoplasm of stomach (C16),Erie,0,76071,1686
Malignant neoplasms of colon rectum and anus (C18-C21),Erie,24,76071,1688
Malignant neoplasm of pancreas (C25),Erie,11,76071,1690
Malignant neoplasms of trachea bronchus and lung (C33-C34),Erie,64,76071,1692
Malignant neoplasm of breast (C50),Erie,15,76071,1694
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Erie,10,76071,1696
Malignant neoplasm of prostate (C61),Erie,12,76071,1698
Malignant neoplasms of urinary tract (C64-C68),Erie,10,76071,1700
Non-Hodgkin’s lymphoma (C82-C85),Erie,9,76071,1702
Leukemia (C91-C95),Erie,10,76071,1704
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Erie,50,76071,1706
Diabetes mellitus (E10-E14),Erie,30,76071,1708
Alzheimer’s disease (G30),Erie,35,76071,1710
Hypertensive heart disease with or without renal disease (I11I13),Erie,8,76071,1712
Ischemic heart diseases (I20-I25),Erie,117,76071,1714
Other diseases of heart (I00-I09I26-I51),Erie,70,76071,1716
Essential (primary) hypertension and hypertensive renal disease (I10I12),Erie,16,76071,1718
Cerebrovascular diseases (I60-I69),Erie,42,76071,1720
Atherosclerosis (I70),Erie,3,76071,1722
Other diseases of circulatory system (I71-I78),Erie,5,76071,1724
Influenza and pneumonia (J09-J18),Erie,17,76071,1726
Chronic lower respiratory diseases (J40-J47),Erie,65,76071,1728
Peptic ulcer (K25-K28),Erie,2,76071,1730
Chronic liver disease and cirrhosis (K70K73-K74),Erie,13,76071,1732
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Erie,29,76071,1734
Pregnancy childbirth and the puerperium (O00-O99),Erie,1,76071,1736
Certain conditions originating in the perinatal period (P00-P96),Erie,6,76071,1738
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Erie,3,76071,1740
Sudden infant death syndrome (R95),Erie,0,76071,1742
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Erie,7,76071,1744
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Erie,192,76071,1746
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Erie,11,76071,1748
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Erie,31,76071,1750
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Erie,10,76071,1752
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Erie,1,76071,1754
All other external causes (Y10-Y36Y87.2Y89),Erie,0,76071,1756
Tuberculosis (A16-A19),Fairfield,0,148820,1760
Syphilis (A50-A53),Fairfield,0,148820,1762
Human immunodeficiency virus (HIV) disease (B20-B24),Fairfield,3,148820,1764
Malignant neoplasm of stomach (C16),Fairfield,1,148820,1766
Malignant neoplasms of colon rectum and anus (C18-C21),Fairfield,29,148820,1768
Malignant neoplasm of pancreas (C25),Fairfield,10,148820,1770
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fairfield,90,148820,1772
Malignant neoplasm of breast (C50),Fairfield,25,148820,1774
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fairfield,7,148820,1776
Malignant neoplasm of prostate (C61),Fairfield,11,148820,1778
Malignant neoplasms of urinary tract (C64-C68),Fairfield,18,148820,1780
Non-Hodgkin’s lymphoma (C82-C85),Fairfield,9,148820,1782
Leukemia (C91-C95),Fairfield,9,148820,1784
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fairfield,73,148820,1786
Diabetes mellitus (E10-E14),Fairfield,34,148820,1788
Alzheimer’s disease (G30),Fairfield,16,148820,1790
Hypertensive heart disease with or without renal disease (I11I13),Fairfield,7,148820,1792
Ischemic heart diseases (I20-I25),Fairfield,143,148820,1794
Other diseases of heart (I00-I09I26-I51),Fairfield,112,148820,1796
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fairfield,13,148820,1798
Cerebrovascular diseases (I60-I69),Fairfield,56,148820,1800
Atherosclerosis (I70),Fairfield,3,148820,1802
Other diseases of circulatory system (I71-I78),Fairfield,7,148820,1804
Influenza and pneumonia (J09-J18),Fairfield,27,148820,1806
Chronic lower respiratory diseases (J40-J47),Fairfield,77,148820,1808
Peptic ulcer (K25-K28),Fairfield,0,148820,1810
Chronic liver disease and cirrhosis (K70K73-K74),Fairfield,18,148820,1812
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fairfield,17,148820,1814
Pregnancy childbirth and the puerperium (O00-O99),Fairfield,0,148820,1816
Certain conditions originating in the perinatal period (P00-P96),Fairfield,2,148820,1818
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fairfield,5,148820,1820
Sudden infant death syndrome (R95),Fairfield,0,148820,1822
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fairfield,31,148820,1824
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fairfield,239,148820,1826
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fairfield,12,148820,1828
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fairfield,42,148820,1830
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fairfield,19,148820,1832
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fairfield,1,148820,1834
All other external causes (Y10-Y36Y87.2Y89),Fairfield,2,148820,1836
Tuberculosis (A16-A19),Fayette,0,28690,1840
Syphilis (A50-A53),Fayette,0,28690,1842
Human immunodeficiency virus (HIV) disease (B20-B24),Fayette,1,28690,1844
Malignant neoplasm of stomach (C16),Fayette,0,28690,1846
Malignant neoplasms of colon rectum and anus (C18-C21),Fayette,2,28690,1848
Malignant neoplasm of pancreas (C25),Fayette,4,28690,1850
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fayette,29,28690,1852
Malignant neoplasm of breast (C50),Fayette,1,28690,1854
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fayette,1,28690,1856
Malignant neoplasm of prostate (C61),Fayette,1,28690,1858
Malignant neoplasms of urinary tract (C64-C68),Fayette,7,28690,1860
Non-Hodgkin’s lymphoma (C82-C85),Fayette,2,28690,1862
Leukemia (C91-C95),Fayette,1,28690,1864
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fayette,14,28690,1866
Diabetes mellitus (E10-E14),Fayette,7,28690,1868
Alzheimer’s disease (G30),Fayette,19,28690,1870
Hypertensive heart disease with or without renal disease (I11I13),Fayette,3,28690,1872
Ischemic heart diseases (I20-I25),Fayette,42,28690,1874
Other diseases of heart (I00-I09I26-I51),Fayette,51,28690,1876
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fayette,4,28690,1878
Cerebrovascular diseases (I60-I69),Fayette,21,28690,1880
Atherosclerosis (I70),Fayette,0,28690,1882
Other diseases of circulatory system (I71-I78),Fayette,3,28690,1884
Influenza and pneumonia (J09-J18),Fayette,9,28690,1886
Chronic lower respiratory diseases (J40-J47),Fayette,32,28690,1888
Peptic ulcer (K25-K28),Fayette,0,28690,1890
Chronic liver disease and cirrhosis (K70K73-K74),Fayette,9,28690,1892
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fayette,9,28690,1894
Pregnancy childbirth and the puerperium (O00-O99),Fayette,1,28690,1896
Certain conditions originating in the perinatal period (P00-P96),Fayette,3,28690,1898
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fayette,1,28690,1900
Sudden infant death syndrome (R95),Fayette,0,28690,1902
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fayette,1,28690,1904
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fayette,55,28690,1906
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fayette,4,28690,1908
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fayette,11,28690,1910
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fayette,5,28690,1912
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fayette,0,28690,1914
All other external causes (Y10-Y36Y87.2Y89),Fayette,0,28690,1916
Tuberculosis (A16-A19),Franklin,4,1219186,1920
Syphilis (A50-A53),Franklin,1,1219186,1922
Human immunodeficiency virus (HIV) disease (B20-B24),Franklin,25,1219186,1924
Malignant neoplasm of stomach (C16),Franklin,28,1219186,1926
Malignant neoplasms of colon rectum and anus (C18-C21),Franklin,165,1219186,1928
Malignant neoplasm of pancreas (C25),Franklin,133,1219186,1930
Malignant neoplasms of trachea bronchus and lung (C33-C34),Franklin,558,1219186,1932
Malignant neoplasm of breast (C50),Franklin,157,1219186,1934
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Franklin,79,1219186,1936
Malignant neoplasm of prostate (C61),Franklin,88,1219186,1938
Malignant neoplasms of urinary tract (C64-C68),Franklin,104,1219186,1940
Non-Hodgkin’s lymphoma (C82-C85),Franklin,48,1219186,1942
Leukemia (C91-C95),Franklin,54,1219186,1944
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Franklin,500,1219186,1946
Diabetes mellitus (E10-E14),Franklin,283,1219186,1948
Alzheimer’s disease (G30),Franklin,266,1219186,1950
Hypertensive heart disease with or without renal disease (I11I13),Franklin,195,1219186,1952
Ischemic heart diseases (I20-I25),Franklin,933,1219186,1954
Other diseases of heart (I00-I09I26-I51),Franklin,765,1219186,1956
Essential (primary) hypertension and hypertensive renal disease (I10I12),Franklin,80,1219186,1958
Cerebrovascular diseases (I60-I69),Franklin,436,1219186,1960
Atherosclerosis (I70),Franklin,46,1219186,1962
Other diseases of circulatory system (I71-I78),Franklin,72,1219186,1964
Influenza and pneumonia (J09-J18),Franklin,202,1219186,1966
Chronic lower respiratory diseases (J40-J47),Franklin,509,1219186,1968
Peptic ulcer (K25-K28),Franklin,11,1219186,1970
Chronic liver disease and cirrhosis (K70K73-K74),Franklin,136,1219186,1972
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Franklin,148,1219186,1974
Pregnancy childbirth and the puerperium (O00-O99),Franklin,4,1219186,1976
Certain conditions originating in the perinatal period (P00-P96),Franklin,83,1219186,1978
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Franklin,51,1219186,1980
Sudden infant death syndrome (R95),Franklin,19,1219186,1982
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Franklin,133,1219186,1984
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Franklin,1830,1219186,1986
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Franklin,95,1219186,1988
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Franklin,381,1219186,1990
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Franklin,132,1219186,1992
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Franklin,104,1219186,1994
All other external causes (Y10-Y36Y87.2Y89),Franklin,23,1219186,1996
Tuberculosis (A16-A19),Fulton,0,42199,2000
Syphilis (A50-A53),Fulton,0,42199,2002
Human immunodeficiency virus (HIV) disease (B20-B24),Fulton,0,42199,2004
Malignant neoplasm of stomach (C16),Fulton,1,42199,2006
Malignant neoplasms of colon rectum and anus (C18-C21),Fulton,14,42199,2008
Malignant neoplasm of pancreas (C25),Fulton,12,42199,2010
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fulton,26,42199,2012
Malignant neoplasm of breast (C50),Fulton,5,42199,2014
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fulton,6,42199,2016
Malignant neoplasm of prostate (C61),Fulton,7,42199,2018
Malignant neoplasms of urinary tract (C64-C68),Fulton,5,42199,2020
Non-Hodgkin’s lymphoma (C82-C85),Fulton,4,42199,2022
Leukemia (C91-C95),Fulton,5,42199,2024
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fulton,16,42199,2026
Diabetes mellitus (E10-E14),Fulton,20,42199,2028
Alzheimer’s disease (G30),Fulton,25,42199,2030
Hypertensive heart disease with or without renal disease (I11I13),Fulton,8,42199,2032
Ischemic heart diseases (I20-I25),Fulton,80,42199,2034
Other diseases of heart (I00-I09I26-I51),Fulton,35,42199,2036
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fulton,0,42199,2038
Cerebrovascular diseases (I60-I69),Fulton,18,42199,2040
Atherosclerosis (I70),Fulton,0,42199,2042
Other diseases of circulatory system (I71-I78),Fulton,5,42199,2044
Influenza and pneumonia (J09-J18),Fulton,11,42199,2046
Chronic lower respiratory diseases (J40-J47),Fulton,19,42199,2048
Peptic ulcer (K25-K28),Fulton,0,42199,2050
Chronic liver disease and cirrhosis (K70K73-K74),Fulton,3,42199,2052
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fulton,8,42199,2054
Pregnancy childbirth and the puerperium (O00-O99),Fulton,0,42199,2056
Certain conditions originating in the perinatal period (P00-P96),Fulton,8,42199,2058
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fulton,0,42199,2060
Sudden infant death syndrome (R95),Fulton,1,42199,2062
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fulton,6,42199,2064
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fulton,59,42199,2066
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fulton,12,42199,2068
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fulton,5,42199,2070
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fulton,4,42199,2072
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fulton,0,42199,2074
All other external causes (Y10-Y36Y87.2Y89),Fulton,0,42199,2076
Tuberculosis (A16-A19),Gallia,0,30684,2080
Syphilis (A50-A53),Gallia,0,30684,2082
Human immunodeficiency virus (HIV) disease (B20-B24),Gallia,0,30684,2084
Malignant neoplasm of stomach (C16),Gallia,2,30684,2086
Malignant neoplasms of colon rectum and anus (C18-C21),Gallia,7,30684,2088
Malignant neoplasm of pancreas (C25),Gallia,8,30684,2090
Malignant neoplasms of trachea bronchus and lung (C33-C34),Gallia,35,30684,2092
Malignant neoplasm of breast (C50),Gallia,7,30684,2094
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Gallia,1,30684,2096
Malignant neoplasm of prostate (C61),Gallia,3,30684,2098
Malignant neoplasms of urinary tract (C64-C68),Gallia,1,30684,2100
Non-Hodgkin’s lymphoma (C82-C85),Gallia,5,30684,2102
Leukemia (C91-C95),Gallia,3,30684,2104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Gallia,26,30684,2106
Diabetes mellitus (E10-E14),Gallia,17,30684,2108
Alzheimer’s disease (G30),Gallia,16,30684,2110
Hypertensive heart disease with or without renal disease (I11I13),Gallia,4,30684,2112
Ischemic heart diseases (I20-I25),Gallia,37,30684,2114
Other diseases of heart (I00-I09I26-I51),Gallia,36,30684,2116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Gallia,2,30684,2118
Cerebrovascular diseases (I60-I69),Gallia,14,30684,2120
Atherosclerosis (I70),Gallia,0,30684,2122
Other diseases of circulatory system (I71-I78),Gallia,1,30684,2124
Influenza and pneumonia (J09-J18),Gallia,3,30684,2126
Chronic lower respiratory diseases (J40-J47),Gallia,23,30684,2128
Peptic ulcer (K25-K28),Gallia,0,30684,2130
Chronic liver disease and cirrhosis (K70K73-K74),Gallia,3,30684,2132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Gallia,10,30684,2134
Pregnancy childbirth and the puerperium (O00-O99),Gallia,0,30684,2136
Certain conditions originating in the perinatal period (P00-P96),Gallia,3,30684,2138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Gallia,3,30684,2140
Sudden infant death syndrome (R95),Gallia,1,30684,2142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Gallia,4,30684,2144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Gallia,69,30684,2146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Gallia,2,30684,2148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Gallia,15,30684,2150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Gallia,5,30684,2152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Gallia,1,30684,2154
All other external causes (Y10-Y36Y87.2Y89),Gallia,0,30684,2156
Tuberculosis (A16-A19),Geauga,0,93847,2160
Syphilis (A50-A53),Geauga,0,93847,2162
Human immunodeficiency virus (HIV) disease (B20-B24),Geauga,0,93847,2164
Malignant neoplasm of stomach (C16),Geauga,3,93847,2166
Malignant neoplasms of colon rectum and anus (C18-C21),Geauga,7,93847,2168
Malignant neoplasm of pancreas (C25),Geauga,9,93847,2170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Geauga,37,93847,2172
Malignant neoplasm of breast (C50),Geauga,12,93847,2174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Geauga,5,93847,2176
Malignant neoplasm of prostate (C61),Geauga,14,93847,2178
Malignant neoplasms of urinary tract (C64-C68),Geauga,17,93847,2180
Non-Hodgkin’s lymphoma (C82-C85),Geauga,8,93847,2182
Leukemia (C91-C95),Geauga,6,93847,2184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Geauga,39,93847,2186
Diabetes mellitus (E10-E14),Geauga,22,93847,2188
Alzheimer’s disease (G30),Geauga,21,93847,2190
Hypertensive heart disease with or without renal disease (I11I13),Geauga,19,93847,2192
Ischemic heart diseases (I20-I25),Geauga,126,93847,2194
Other diseases of heart (I00-I09I26-I51),Geauga,65,93847,2196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Geauga,8,93847,2198
Cerebrovascular diseases (I60-I69),Geauga,34,93847,2200
Atherosclerosis (I70),Geauga,0,93847,2202
Other diseases of circulatory system (I71-I78),Geauga,5,93847,2204
Influenza and pneumonia (J09-J18),Geauga,12,93847,2206
Chronic lower respiratory diseases (J40-J47),Geauga,54,93847,2208
Peptic ulcer (K25-K28),Geauga,0,93847,2210
Chronic liver disease and cirrhosis (K70K73-K74),Geauga,8,93847,2212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Geauga,12,93847,2214
Pregnancy childbirth and the puerperium (O00-O99),Geauga,0,93847,2216
Certain conditions originating in the perinatal period (P00-P96),Geauga,1,93847,2218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Geauga,5,93847,2220
Sudden infant death syndrome (R95),Geauga,0,93847,2222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Geauga,12,93847,2224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Geauga,167,93847,2226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Geauga,10,93847,2228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Geauga,28,93847,2230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Geauga,9,93847,2232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Geauga,2,93847,2234
All other external causes (Y10-Y36Y87.2Y89),Geauga,0,93847,2236
Tuberculosis (A16-A19),Greene,1,164004,2240
Syphilis (A50-A53),Greene,0,164004,2242
Human immunodeficiency virus (HIV) disease (B20-B24),Greene,1,164004,2244
Malignant neoplasm of stomach (C16),Greene,6,164004,2246
Malignant neoplasms of colon rectum and anus (C18-C21),Greene,21,164004,2248
Malignant neoplasm of pancreas (C25),Greene,12,164004,2250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Greene,80,164004,2252
Malignant neoplasm of breast (C50),Greene,22,164004,2254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Greene,10,164004,2256
Malignant neoplasm of prostate (C61),Greene,9,164004,2258
Malignant neoplasms of urinary tract (C64-C68),Greene,17,164004,2260
Non-Hodgkin’s lymphoma (C82-C85),Greene,13,164004,2262
Leukemia (C91-C95),Greene,15,164004,2264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Greene,80,164004,2266
Diabetes mellitus (E10-E14),Greene,43,164004,2268
Alzheimer’s disease (G30),Greene,50,164004,2270
Hypertensive heart disease with or without renal disease (I11I13),Greene,19,164004,2272
Ischemic heart diseases (I20-I25),Greene,239,164004,2274
Other diseases of heart (I00-I09I26-I51),Greene,99,164004,2276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Greene,22,164004,2278
Cerebrovascular diseases (I60-I69),Greene,65,164004,2280
Atherosclerosis (I70),Greene,0,164004,2282
Other diseases of circulatory system (I71-I78),Greene,15,164004,2284
Influenza and pneumonia (J09-J18),Greene,18,164004,2286
Chronic lower respiratory diseases (J40-J47),Greene,87,164004,2288
Peptic ulcer (K25-K28),Greene,3,164004,2290
Chronic liver disease and cirrhosis (K70K73-K74),Greene,17,164004,2292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Greene,10,164004,2294
Pregnancy childbirth and the puerperium (O00-O99),Greene,0,164004,2296
Certain conditions originating in the perinatal period (P00-P96),Greene,3,164004,2298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Greene,3,164004,2300
Sudden infant death syndrome (R95),Greene,0,164004,2302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Greene,3,164004,2304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Greene,262,164004,2306
