DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Erie,3,75004,1754
All other external causes (Y10-Y36Y87.2Y89),Erie,0,75004,1756
Tuberculosis (A16-A19),Fairfield,0,152829,1760
Syphilis (A50-A53),Fairfield,0,152829,1762
Human immunodeficiency virus (HIV) disease (B20-B24),Fairfield,1,152829,1764
Malignant neoplasm of stomach (C16),Fairfield,5,152829,1766
Malignant neoplasms of colon rectum and anus (C18-C21),Fairfield,28,152829,1768
Malignant neoplasm of pancreas (C25),Fairfield,16,152829,1770
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fairfield,70,152829,1772
Malignant neoplasm of breast (C50),Fairfield,25,152829,1774
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fairfield,13,152829,1776
Malignant neoplasm of prostate (C61),Fairfield,11,152829,1778
Malignant neoplasms of urinary tract (C64-C68),Fairfield,11,152829,1780
Non-Hodgkin’s lymphoma (C82-C85),Fairfield,11,152829,1782
Leukemia (C91-C95),Fairfield,10,152829,1784
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fairfield,75,152829,1786
Diabetes mellitus (E10-E14),Fairfield,45,152829,1788
Alzheimer’s disease (G30),Fairfield,62,152829,1790
Hypertensive heart disease with or without renal disease (I11I13),Fairfield,6,152829,1792
Ischemic heart diseases (I20-I25),Fairfield,180,152829,1794
Other diseases of heart (I00-I09I26-I51),Fairfield,105,152829,1796
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fairfield,23,152829,1798
Cerebrovascular diseases (I60-I69),Fairfield,66,152829,1800
Atherosclerosis (I70),Fairfield,2,152829,1802
Other diseases of circulatory system (I71-I78),Fairfield,11,152829,1804
Influenza and pneumonia (J09-J18),Fairfield,19,152829,1806
Chronic lower respiratory diseases (J40-J47),Fairfield,85,152829,1808
Peptic ulcer (K25-K28),Fairfield,1,152829,1810
Chronic liver disease and cirrhosis (K70K73-K74),Fairfield,14,152829,1812
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fairfield,11,152829,1814
Pregnancy childbirth and the puerperium (O00-O99),Fairfield,1,152829,1816
Certain conditions originating in the perinatal period (P00-P96),Fairfield,5,152829,1818
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fairfield,4,152829,1820
Sudden infant death syndrome (R95),Fairfield,0,152829,1822
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fairfield,18,152829,1824
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fairfield,281,152829,1826
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fairfield,27,152829,1828
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fairfield,47,152829,1830
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fairfield,18,152829,1832
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fairfield,3,152829,1834
All other external causes (Y10-Y36Y87.2Y89),Fairfield,5,152829,1836
Tuberculosis (A16-A19),Fayette,0,28695,1840
Syphilis (A50-A53),Fayette,0,28695,1842
Human immunodeficiency virus (HIV) disease (B20-B24),Fayette,0,28695,1844
Malignant neoplasm of stomach (C16),Fayette,2,28695,1846
Malignant neoplasms of colon rectum and anus (C18-C21),Fayette,10,28695,1848
Malignant neoplasm of pancreas (C25),Fayette,2,28695,1850
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fayette,28,28695,1852
Malignant neoplasm of breast (C50),Fayette,9,28695,1854
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fayette,5,28695,1856
Malignant neoplasm of prostate (C61),Fayette,1,28695,1858
Malignant neoplasms of urinary tract (C64-C68),Fayette,2,28695,1860
Non-Hodgkin’s lymphoma (C82-C85),Fayette,1,28695,1862
Leukemia (C91-C95),Fayette,4,28695,1864
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fayette,15,28695,1866
Diabetes mellitus (E10-E14),Fayette,11,28695,1868
Alzheimer’s disease (G30),Fayette,12,28695,1870
Hypertensive heart disease with or without renal disease (I11I13),Fayette,6,28695,1872
Ischemic heart diseases (I20-I25),Fayette,39,28695,1874
Other diseases of heart (I00-I09I26-I51),Fayette,58,28695,1876
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fayette,3,28695,1878
Cerebrovascular diseases (I60-I69),Fayette,16,28695,1880
Atherosclerosis (I70),Fayette,1,28695,1882
Other diseases of circulatory system (I71-I78),Fayette,4,28695,1884
Influenza and pneumonia (J09-J18),Fayette,11,28695,1886
Chronic lower respiratory diseases (J40-J47),Fayette,25,28695,1888
Peptic ulcer (K25-K28),Fayette,0,28695,1890
Chronic liver disease and cirrhosis (K70K73-K74),Fayette,4,28695,1892
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fayette,11,28695,1894
Pregnancy childbirth and the puerperium (O00-O99),Fayette,0,28695,1896
Certain conditions originating in the perinatal period (P00-P96),Fayette,0,28695,1898
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fayette,0,28695,1900
Sudden infant death syndrome (R95),Fayette,0,28695,1902
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fayette,2,28695,1904
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fayette,63,28695,1906
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fayette,4,28695,1908
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fayette,10,28695,1910
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fayette,4,28695,1912
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fayette,1,28695,1914
All other external causes (Y10-Y36Y87.2Y89),Fayette,0,28695,1916
Tuberculosis (A16-A19),Franklin,2,1275212,1920
Syphilis (A50-A53),Franklin,1,1275212,1922
Human immunodeficiency virus (HIV) disease (B20-B24),Franklin,20,1275212,1924
Malignant neoplasm of stomach (C16),Franklin,28,1275212,1926
Malignant neoplasms of colon rectum and anus (C18-C21),Franklin,165,1275212,1928
Malignant neoplasm of pancreas (C25),Franklin,140,1275212,1930
Malignant neoplasms of trachea bronchus and lung (C33-C34),Franklin,526,1275212,1932
Malignant neoplasm of breast (C50),Franklin,150,1275212,1934
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Franklin,92,1275212,1936
Malignant neoplasm of prostate (C61),Franklin,88,1275212,1938
Malignant neoplasms of urinary tract (C64-C68),Franklin,80,1275212,1940
Non-Hodgkin’s lymphoma (C82-C85),Franklin,60,1275212,1942
Leukemia (C91-C95),Franklin,60,1275212,1944
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Franklin,523,1275212,1946
Diabetes mellitus (E10-E14),Franklin,261,1275212,1948
Alzheimer’s disease (G30),Franklin,353,1275212,1950
Hypertensive heart disease with or without renal disease (I11I13),Franklin,200,1275212,1952
Ischemic heart diseases (I20-I25),Franklin,921,1275212,1954
Other diseases of heart (I00-I09I26-I51),Franklin,852,1275212,1956
Essential (primary) hypertension and hypertensive renal disease (I10I12),Franklin,116,1275212,1958
Cerebrovascular diseases (I60-I69),Franklin,468,1275212,1960
Atherosclerosis (I70),Franklin,5,1275212,1962
Other diseases of circulatory system (I71-I78),Franklin,70,1275212,1964
Influenza and pneumonia (J09-J18),Franklin,200,1275212,1966
Chronic lower respiratory diseases (J40-J47),Franklin,536,1275212,1968
Peptic ulcer (K25-K28),Franklin,10,1275212,1970
Chronic liver disease and cirrhosis (K70K73-K74),Franklin,128,1275212,1972
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Franklin,208,1275212,1974
Pregnancy childbirth and the puerperium (O00-O99),Franklin,4,1275212,1976
Certain conditions originating in the perinatal period (P00-P96),Franklin,95,1275212,1978
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Franklin,42,1275212,1980
Sudden infant death syndrome (R95),Franklin,21,1275212,1982
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Franklin,137,1275212,1984
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Franklin,1989,1275212,1986
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Franklin,122,1275212,1988
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Franklin,557,1275212,1990
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Franklin,141,1275212,1992
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Franklin,113,1275212,1994
All other external causes (Y10-Y36Y87.2Y89),Franklin,15,1275212,1996
Tuberculosis (A16-A19),Fulton,0,42337,2000
Syphilis (A50-A53),Fulton,0,42337,2002
Human immunodeficiency virus (HIV) disease (B20-B24),Fulton,0,42337,2004
Malignant neoplasm of stomach (C16),Fulton,3,42337,2006
Malignant neoplasms of colon rectum and anus (C18-C21),Fulton,7,42337,2008
Malignant neoplasm of pancreas (C25),Fulton,10,42337,2010
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fulton,25,42337,2012
Malignant neoplasm of breast (C50),Fulton,7,42337,2014
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fulton,2,42337,2016
Malignant neoplasm of prostate (C61),Fulton,3,42337,2018
Malignant neoplasms of urinary tract (C64-C68),Fulton,7,42337,2020
Non-Hodgkin’s lymphoma (C82-C85),Fulton,2,42337,2022
Leukemia (C91-C95),Fulton,3,42337,2024
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fulton,32,42337,2026
Diabetes mellitus (E10-E14),Fulton,11,42337,2028
Alzheimer’s disease (G30),Fulton,25,42337,2030
Hypertensive heart disease with or without renal disease (I11I13),Fulton,2,42337,2032
Ischemic heart diseases (I20-I25),Fulton,54,42337,2034
Other diseases of heart (I00-I09I26-I51),Fulton,28,42337,2036
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fulton,4,42337,2038
Cerebrovascular diseases (I60-I69),Fulton,21,42337,2040
Atherosclerosis (I70),Fulton,0,42337,2042
Other diseases of circulatory system (I71-I78),Fulton,3,42337,2044
Influenza and pneumonia (J09-J18),Fulton,3,42337,2046
Chronic lower respiratory diseases (J40-J47),Fulton,26,42337,2048
Peptic ulcer (K25-K28),Fulton,0,42337,2050
Chronic liver disease and cirrhosis (K70K73-K74),Fulton,1,42337,2052
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fulton,18,42337,2054
Pregnancy childbirth and the puerperium (O00-O99),Fulton,0,42337,2056
Certain conditions originating in the perinatal period (P00-P96),Fulton,5,42337,2058
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fulton,0,42337,2060
Sudden infant death syndrome (R95),Fulton,0,42337,2062
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fulton,2,42337,2064
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fulton,66,42337,2066
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fulton,6,42337,2068
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fulton,22,42337,2070
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fulton,6,42337,2072
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fulton,2,42337,2074
All other external causes (Y10-Y36Y87.2Y89),Fulton,0,42337,2076
Tuberculosis (A16-A19),Gallia,0,30213,2080
Syphilis (A50-A53),Gallia,0,30213,2082
Human immunodeficiency virus (HIV) disease (B20-B24),Gallia,0,30213,2084
Malignant neoplasm of stomach (C16),Gallia,3,30213,2086
Malignant neoplasms of colon rectum and anus (C18-C21),Gallia,6,30213,2088
Malignant neoplasm of pancreas (C25),Gallia,5,30213,2090
Malignant neoplasms of trachea bronchus and lung (C33-C34),Gallia,30,30213,2092
Malignant neoplasm of breast (C50),Gallia,3,30213,2094
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Gallia,5,30213,2096
Malignant neoplasm of prostate (C61),Gallia,1,30213,2098
Malignant neoplasms of urinary tract (C64-C68),Gallia,4,30213,2100
Non-Hodgkin’s lymphoma (C82-C85),Gallia,2,30213,2102
Leukemia (C91-C95),Gallia,8,30213,2104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Gallia,23,30213,2106
Diabetes mellitus (E10-E14),Gallia,10,30213,2108
Alzheimer’s disease (G30),Gallia,12,30213,2110
Hypertensive heart disease with or without renal disease (I11I13),Gallia,2,30213,2112
Ischemic heart diseases (I20-I25),Gallia,69,30213,2114
Other diseases of heart (I00-I09I26-I51),Gallia,28,30213,2116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Gallia,4,30213,2118
Cerebrovascular diseases (I60-I69),Gallia,27,30213,2120
Atherosclerosis (I70),Gallia,1,30213,2122
Other diseases of circulatory system (I71-I78),Gallia,2,30213,2124
Influenza and pneumonia (J09-J18),Gallia,5,30213,2126
Chronic lower respiratory diseases (J40-J47),Gallia,34,30213,2128
Peptic ulcer (K25-K28),Gallia,2,30213,2130
Chronic liver disease and cirrhosis (K70K73-K74),Gallia,8,30213,2132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Gallia,5,30213,2134
Pregnancy childbirth and the puerperium (O00-O99),Gallia,0,30213,2136
Certain conditions originating in the perinatal period (P00-P96),Gallia,0,30213,2138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Gallia,2,30213,2140
Sudden infant death syndrome (R95),Gallia,0,30213,2142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Gallia,2,30213,2144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Gallia,66,30213,2146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Gallia,2,30213,2148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Gallia,17,30213,2150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Gallia,5,30213,2152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Gallia,2,30213,2154
All other external causes (Y10-Y36Y87.2Y89),Gallia,1,30213,2156
Tuberculosis (A16-A19),Geauga,0,93858,2160
Syphilis (A50-A53),Geauga,0,93858,2162
Human immunodeficiency virus (HIV) disease (B20-B24),Geauga,0,93858,2164
Malignant neoplasm of stomach (C16),Geauga,3,93858,2166
Malignant neoplasms of colon rectum and anus (C18-C21),Geauga,12,93858,2168
Malignant neoplasm of pancreas (C25),Geauga,19,93858,2170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Geauga,42,93858,2172
Malignant neoplasm of breast (C50),Geauga,13,93858,2174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Geauga,10,93858,2176
Malignant neoplasm of prostate (C61),Geauga,13,93858,2178
Malignant neoplasms of urinary tract (C64-C68),Geauga,9,93858,2180
Non-Hodgkin’s lymphoma (C82-C85),Geauga,6,93858,2182
Leukemia (C91-C95),Geauga,8,93858,2184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Geauga,60,93858,2186
Diabetes mellitus (E10-E14),Geauga,27,93858,2188
Alzheimer’s disease (G30),Geauga,34,93858,2190
Hypertensive heart disease with or without renal disease (I11I13),Geauga,8,93858,2192
Ischemic heart diseases (I20-I25),Geauga,129,93858,2194
Other diseases of heart (I00-I09I26-I51),Geauga,89,93858,2196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Geauga,6,93858,2198
Cerebrovascular diseases (I60-I69),Geauga,31,93858,2200
Atherosclerosis (I70),Geauga,1,93858,2202
Other diseases of circulatory system (I71-I78),Geauga,6,93858,2204
Influenza and pneumonia (J09-J18),Geauga,21,93858,2206
Chronic lower respiratory diseases (J40-J47),Geauga,49,93858,2208
Peptic ulcer (K25-K28),Geauga,1,93858,2210
Chronic liver disease and cirrhosis (K70K73-K74),Geauga,9,93858,2212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Geauga,12,93858,2214
Pregnancy childbirth and the puerperium (O00-O99),Geauga,0,93858,2216
Certain conditions originating in the perinatal period (P00-P96),Geauga,2,93858,2218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Geauga,2,93858,2220
Sudden infant death syndrome (R95),Geauga,0,93858,2222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Geauga,2,93858,2224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Geauga,188,93858,2226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Geauga,9,93858,2228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Geauga,43,93858,2230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Geauga,14,93858,2232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Geauga,2,93858,2234
All other external causes (Y10-Y36Y87.2Y89),Geauga,1,93858,2236
Tuberculosis (A16-A19),Greene,0,165494,2240
Syphilis (A50-A53),Greene,0,165494,2242
Human immunodeficiency virus (HIV) disease (B20-B24),Greene,0,165494,2244
Malignant neoplasm of stomach (C16),Greene,5,165494,2246
Malignant neoplasms of colon rectum and anus (C18-C21),Greene,35,165494,2248
Malignant neoplasm of pancreas (C25),Greene,23,165494,2250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Greene,76,165494,2252
Malignant neoplasm of breast (C50),Greene,18,165494,2254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Greene,12,165494,2256
Malignant neoplasm of prostate (C61),Greene,17,165494,2258
Malignant neoplasms of urinary tract (C64-C68),Greene,22,165494,2260
Non-Hodgkin’s lymphoma (C82-C85),Greene,14,165494,2262
Leukemia (C91-C95),Greene,5,165494,2264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Greene,74,165494,2266
Diabetes mellitus (E10-E14),Greene,36,165494,2268
Alzheimer’s disease (G30),Greene,93,165494,2270
Hypertensive heart disease with or without renal disease (I11I13),Greene,21,165494,2272
Ischemic heart diseases (I20-I25),Greene,180,165494,2274
Other diseases of heart (I00-I09I26-I51),Greene,141,165494,2276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Greene,14,165494,2278
Cerebrovascular diseases (I60-I69),Greene,67,165494,2280
Atherosclerosis (I70),Greene,0,165494,2282
Other diseases of circulatory system (I71-I78),Greene,9,165494,2284
Influenza and pneumonia (J09-J18),Greene,26,165494,2286
Chronic lower respiratory diseases (J40-J47),Greene,72,165494,2288
Peptic ulcer (K25-K28),Greene,2,165494,2290
Chronic liver disease and cirrhosis (K70K73-K74),Greene,22,165494,2292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Greene,24,165494,2294
Pregnancy childbirth and the puerperium (O00-O99),Greene,0,165494,2296
Certain conditions originating in the perinatal period (P00-P96),Greene,2,165494,2298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Greene,5,165494,2300
Sudden infant death syndrome (R95),Greene,0,165494,2302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Greene,7,165494,2304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Greene,309,165494,2306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Greene,17,165494,2308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Greene,71,165494,2310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Greene,20,165494,2312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Greene,3,165494,2314
All other external causes (Y10-Y36Y87.2Y89),Greene,6,165494,2316
Tuberculosis (A16-A19),Guernsey,0,39237,2320
Syphilis (A50-A53),Guernsey,0,39237,2322
Human immunodeficiency virus (HIV) disease (B20-B24),Guernsey,0,39237,2324
Malignant neoplasm of stomach (C16),Guernsey,1,39237,2326
Malignant neoplasms of colon rectum and anus (C18-C21),Guernsey,11,39237,2328
Malignant neoplasm of pancreas (C25),Guernsey,3,39237,2330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Guernsey,37,39237,2332
Malignant neoplasm of breast (C50),Guernsey,2,39237,2334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Guernsey,5,39237,2336
Malignant neoplasm of prostate (C61),Guernsey,6,39237,2338
Malignant neoplasms of urinary tract (C64-C68),Guernsey,4,39237,2340
Non-Hodgkin’s lymphoma (C82-C85),Guernsey,2,39237,2342
Leukemia (C91-C95),Guernsey,5,39237,2344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Guernsey,28,39237,2346
Diabetes mellitus (E10-E14),Guernsey,15,39237,2348
Alzheimer’s disease (G30),Guernsey,16,39237,2350
Hypertensive heart disease with or without renal disease (I11I13),Guernsey,5,39237,2352
Ischemic heart diseases (I20-I25),Guernsey,63,39237,2354
Other diseases of heart (I00-I09I26-I51),Guernsey,37,39237,2356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Guernsey,6,39237,2358
Cerebrovascular diseases (I60-I69),Guernsey,16,39237,2360
Atherosclerosis (I70),Guernsey,5,39237,2362
Other diseases of circulatory system (I71-I78),Guernsey,5,39237,2364
Influenza and pneumonia (J09-J18),Guernsey,12,39237,2366
Chronic lower respiratory diseases (J40-J47),Guernsey,40,39237,2368
Peptic ulcer (K25-K28),Guernsey,0,39237,2370
Chronic liver disease and cirrhosis (K70K73-K74),Guernsey,6,39237,2372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Guernsey,9,39237,2374
Pregnancy childbirth and the puerperium (O00-O99),Guernsey,0,39237,2376
Certain conditions originating in the perinatal period (P00-P96),Guernsey,5,39237,2378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Guernsey,0,39237,2380
Sudden infant death syndrome (R95),Guernsey,0,39237,2382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Guernsey,10,39237,2384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Guernsey,91,39237,2386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Guernsey,5,39237,2388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Guernsey,21,39237,2390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Guernsey,3,39237,2392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Guernsey,0,39237,2394
All other external causes (Y10-Y36Y87.2Y89),Guernsey,0,39237,2396
Tuberculosis (A16-A19),Hamilton,1,811766,2400
Syphilis (A50-A53),Hamilton,0,811766,2402
Human immunodeficiency virus (HIV) disease (B20-B24),Hamilton,12,811766,2404
Malignant neoplasm of stomach (C16),Hamilton,27,811766,2406
Malignant neoplasms of colon rectum and anus (C18-C21),Hamilton,165,811766,2408
Malignant neoplasm of pancreas (C25),Hamilton,106,811766,2410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Hamilton,427,811766,2412
Malignant neoplasm of breast (C50),Hamilton,121,811766,2414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Hamilton,94,811766,2416
Malignant neoplasm of prostate (C61),Hamilton,81,811766,2418
Malignant neoplasms of urinary tract (C64-C68),Hamilton,95,811766,2420
