DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fairfield,19,145446,1814
Pregnancy childbirth and the puerperium (O00-O99),Fairfield,1,145446,1816
Certain conditions originating in the perinatal period (P00-P96),Fairfield,1,145446,1818
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fairfield,6,145446,1820
Sudden infant death syndrome (R95),Fairfield,1,145446,1822
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fairfield,54,145446,1824
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fairfield,184,145446,1826
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fairfield,26,145446,1828
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fairfield,40,145446,1830
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fairfield,10,145446,1832
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fairfield,2,145446,1834
All other external causes (Y10-Y36Y87.2Y89),Fairfield,3,145446,1836
Tuberculosis (A16-A19),Fayette,0,28929,1840
Syphilis (A50-A53),Fayette,0,28929,1842
Human immunodeficiency virus (HIV) disease (B20-B24),Fayette,0,28929,1844
Malignant neoplasm of stomach (C16),Fayette,0,28929,1846
Malignant neoplasms of colon rectum and anus (C18-C21),Fayette,8,28929,1848
Malignant neoplasm of pancreas (C25),Fayette,0,28929,1850
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fayette,17,28929,1852
Malignant neoplasm of breast (C50),Fayette,6,28929,1854
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fayette,3,28929,1856
Malignant neoplasm of prostate (C61),Fayette,5,28929,1858
Malignant neoplasms of urinary tract (C64-C68),Fayette,4,28929,1860
Non-Hodgkin’s lymphoma (C82-C85),Fayette,2,28929,1862
Leukemia (C91-C95),Fayette,5,28929,1864
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fayette,19,28929,1866
Diabetes mellitus (E10-E14),Fayette,16,28929,1868
Alzheimer’s disease (G30),Fayette,5,28929,1870
Hypertensive heart disease with or without renal disease (I11I13),Fayette,7,28929,1872
Ischemic heart diseases (I20-I25),Fayette,44,28929,1874
Other diseases of heart (I00-I09I26-I51),Fayette,34,28929,1876
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fayette,3,28929,1878
Cerebrovascular diseases (I60-I69),Fayette,14,28929,1880
Atherosclerosis (I70),Fayette,1,28929,1882
Other diseases of circulatory system (I71-I78),Fayette,3,28929,1884
Influenza and pneumonia (J09-J18),Fayette,6,28929,1886
Chronic lower respiratory diseases (J40-J47),Fayette,12,28929,1888
Peptic ulcer (K25-K28),Fayette,0,28929,1890
Chronic liver disease and cirrhosis (K70K73-K74),Fayette,2,28929,1892
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fayette,4,28929,1894
Pregnancy childbirth and the puerperium (O00-O99),Fayette,0,28929,1896
Certain conditions originating in the perinatal period (P00-P96),Fayette,2,28929,1898
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fayette,1,28929,1900
Sudden infant death syndrome (R95),Fayette,0,28929,1902
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fayette,3,28929,1904
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fayette,48,28929,1906
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fayette,2,28929,1908
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fayette,11,28929,1910
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fayette,4,28929,1912
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fayette,1,28929,1914
All other external causes (Y10-Y36Y87.2Y89),Fayette,0,28929,1916
Tuberculosis (A16-A19),Franklin,1,1155408,1920
Syphilis (A50-A53),Franklin,0,1155408,1922
Human immunodeficiency virus (HIV) disease (B20-B24),Franklin,37,1155408,1924
Malignant neoplasm of stomach (C16),Franklin,24,1155408,1926
Malignant neoplasms of colon rectum and anus (C18-C21),Franklin,176,1155408,1928
Malignant neoplasm of pancreas (C25),Franklin,128,1155408,1930
Malignant neoplasms of trachea bronchus and lung (C33-C34),Franklin,557,1155408,1932
Malignant neoplasm of breast (C50),Franklin,171,1155408,1934
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Franklin,98,1155408,1936
Malignant neoplasm of prostate (C61),Franklin,82,1155408,1938
Malignant neoplasms of urinary tract (C64-C68),Franklin,105,1155408,1940
Non-Hodgkin’s lymphoma (C82-C85),Franklin,71,1155408,1942
Leukemia (C91-C95),Franklin,69,1155408,1944
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Franklin,473,1155408,1946
Diabetes mellitus (E10-E14),Franklin,249,1155408,1948
Alzheimer’s disease (G30),Franklin,247,1155408,1950
Hypertensive heart disease with or without renal disease (I11I13),Franklin,151,1155408,1952
Ischemic heart diseases (I20-I25),Franklin,1136,1155408,1954
Other diseases of heart (I00-I09I26-I51),Franklin,578,1155408,1956
Essential (primary) hypertension and hypertensive renal disease (I10I12),Franklin,95,1155408,1958
Cerebrovascular diseases (I60-I69),Franklin,411,1155408,1960
Atherosclerosis (I70),Franklin,11,1155408,1962
Other diseases of circulatory system (I71-I78),Franklin,68,1155408,1964
Influenza and pneumonia (J09-J18),Franklin,197,1155408,1966
Chronic lower respiratory diseases (J40-J47),Franklin,467,1155408,1968
Peptic ulcer (K25-K28),Franklin,10,1155408,1970
Chronic liver disease and cirrhosis (K70K73-K74),Franklin,94,1155408,1972
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Franklin,160,1155408,1974
Pregnancy childbirth and the puerperium (O00-O99),Franklin,6,1155408,1976
Certain conditions originating in the perinatal period (P00-P96),Franklin,80,1155408,1978
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Franklin,39,1155408,1980
Sudden infant death syndrome (R95),Franklin,23,1155408,1982
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Franklin,136,1155408,1984
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Franklin,1588,1155408,1986
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Franklin,91,1155408,1988
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Franklin,323,1155408,1990
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Franklin,124,1155408,1992
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Franklin,98,1155408,1994
All other external causes (Y10-Y36Y87.2Y89),Franklin,27,1155408,1996
Tuberculosis (A16-A19),Fulton,0,42747,2000
Syphilis (A50-A53),Fulton,0,42747,2002
Human immunodeficiency virus (HIV) disease (B20-B24),Fulton,1,42747,2004
Malignant neoplasm of stomach (C16),Fulton,0,42747,2006
Malignant neoplasms of colon rectum and anus (C18-C21),Fulton,9,42747,2008
Malignant neoplasm of pancreas (C25),Fulton,5,42747,2010
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fulton,23,42747,2012
Malignant neoplasm of breast (C50),Fulton,7,42747,2014
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fulton,5,42747,2016
Malignant neoplasm of prostate (C61),Fulton,4,42747,2018
Malignant neoplasms of urinary tract (C64-C68),Fulton,2,42747,2020
Non-Hodgkin’s lymphoma (C82-C85),Fulton,3,42747,2022
Leukemia (C91-C95),Fulton,6,42747,2024
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fulton,26,42747,2026
Diabetes mellitus (E10-E14),Fulton,13,42747,2028
Alzheimer’s disease (G30),Fulton,14,42747,2030
Hypertensive heart disease with or without renal disease (I11I13),Fulton,5,42747,2032
Ischemic heart diseases (I20-I25),Fulton,62,42747,2034
Other diseases of heart (I00-I09I26-I51),Fulton,11,42747,2036
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fulton,8,42747,2038
Cerebrovascular diseases (I60-I69),Fulton,23,42747,2040
Atherosclerosis (I70),Fulton,1,42747,2042
Other diseases of circulatory system (I71-I78),Fulton,5,42747,2044
Influenza and pneumonia (J09-J18),Fulton,6,42747,2046
Chronic lower respiratory diseases (J40-J47),Fulton,34,42747,2048
Peptic ulcer (K25-K28),Fulton,1,42747,2050
Chronic liver disease and cirrhosis (K70K73-K74),Fulton,5,42747,2052
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fulton,11,42747,2054
Pregnancy childbirth and the puerperium (O00-O99),Fulton,0,42747,2056
Certain conditions originating in the perinatal period (P00-P96),Fulton,3,42747,2058
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fulton,0,42747,2060
Sudden infant death syndrome (R95),Fulton,0,42747,2062
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fulton,2,42747,2064
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fulton,53,42747,2066
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fulton,10,42747,2068
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fulton,13,42747,2070
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fulton,3,42747,2072
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fulton,1,42747,2074
All other external causes (Y10-Y36Y87.2Y89),Fulton,2,42747,2076
Tuberculosis (A16-A19),Gallia,0,30857,2080
Syphilis (A50-A53),Gallia,0,30857,2082
Human immunodeficiency virus (HIV) disease (B20-B24),Gallia,0,30857,2084
Malignant neoplasm of stomach (C16),Gallia,1,30857,2086
Malignant neoplasms of colon rectum and anus (C18-C21),Gallia,2,30857,2088
Malignant neoplasm of pancreas (C25),Gallia,5,30857,2090
Malignant neoplasms of trachea bronchus and lung (C33-C34),Gallia,19,30857,2092
Malignant neoplasm of breast (C50),Gallia,3,30857,2094
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Gallia,2,30857,2096
Malignant neoplasm of prostate (C61),Gallia,2,30857,2098
Malignant neoplasms of urinary tract (C64-C68),Gallia,8,30857,2100
Non-Hodgkin’s lymphoma (C82-C85),Gallia,5,30857,2102
Leukemia (C91-C95),Gallia,4,30857,2104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Gallia,22,30857,2106
Diabetes mellitus (E10-E14),Gallia,14,30857,2108
Alzheimer’s disease (G30),Gallia,13,30857,2110
Hypertensive heart disease with or without renal disease (I11I13),Gallia,4,30857,2112
Ischemic heart diseases (I20-I25),Gallia,62,30857,2114
Other diseases of heart (I00-I09I26-I51),Gallia,27,30857,2116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Gallia,5,30857,2118
Cerebrovascular diseases (I60-I69),Gallia,17,30857,2120
Atherosclerosis (I70),Gallia,1,30857,2122
Other diseases of circulatory system (I71-I78),Gallia,1,30857,2124
Influenza and pneumonia (J09-J18),Gallia,4,30857,2126
Chronic lower respiratory diseases (J40-J47),Gallia,28,30857,2128
Peptic ulcer (K25-K28),Gallia,0,30857,2130
Chronic liver disease and cirrhosis (K70K73-K74),Gallia,2,30857,2132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Gallia,5,30857,2134
Pregnancy childbirth and the puerperium (O00-O99),Gallia,0,30857,2136
Certain conditions originating in the perinatal period (P00-P96),Gallia,0,30857,2138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Gallia,1,30857,2140
Sudden infant death syndrome (R95),Gallia,0,30857,2142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Gallia,9,30857,2144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Gallia,52,30857,2146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Gallia,4,30857,2148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Gallia,12,30857,2150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Gallia,2,30857,2152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Gallia,3,30857,2154
All other external causes (Y10-Y36Y87.2Y89),Gallia,0,30857,2156
Tuberculosis (A16-A19),Geauga,0,93446,2160
Syphilis (A50-A53),Geauga,0,93446,2162
Human immunodeficiency virus (HIV) disease (B20-B24),Geauga,0,93446,2164
Malignant neoplasm of stomach (C16),Geauga,1,93446,2166
Malignant neoplasms of colon rectum and anus (C18-C21),Geauga,17,93446,2168
Malignant neoplasm of pancreas (C25),Geauga,11,93446,2170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Geauga,41,93446,2172
Malignant neoplasm of breast (C50),Geauga,13,93446,2174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Geauga,10,93446,2176
Malignant neoplasm of prostate (C61),Geauga,10,93446,2178
Malignant neoplasms of urinary tract (C64-C68),Geauga,14,93446,2180
Non-Hodgkin’s lymphoma (C82-C85),Geauga,11,93446,2182
Leukemia (C91-C95),Geauga,8,93446,2184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Geauga,38,93446,2186
Diabetes mellitus (E10-E14),Geauga,23,93446,2188
Alzheimer’s disease (G30),Geauga,17,93446,2190
Hypertensive heart disease with or without renal disease (I11I13),Geauga,15,93446,2192
Ischemic heart diseases (I20-I25),Geauga,101,93446,2194
Other diseases of heart (I00-I09I26-I51),Geauga,53,93446,2196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Geauga,5,93446,2198
Cerebrovascular diseases (I60-I69),Geauga,42,93446,2200
Atherosclerosis (I70),Geauga,1,93446,2202
Other diseases of circulatory system (I71-I78),Geauga,5,93446,2204
Influenza and pneumonia (J09-J18),Geauga,8,93446,2206
Chronic lower respiratory diseases (J40-J47),Geauga,39,93446,2208
Peptic ulcer (K25-K28),Geauga,0,93446,2210
Chronic liver disease and cirrhosis (K70K73-K74),Geauga,12,93446,2212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Geauga,9,93446,2214
Pregnancy childbirth and the puerperium (O00-O99),Geauga,0,93446,2216
Certain conditions originating in the perinatal period (P00-P96),Geauga,0,93446,2218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Geauga,1,93446,2220
Sudden infant death syndrome (R95),Geauga,0,93446,2222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Geauga,9,93446,2224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Geauga,151,93446,2226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Geauga,9,93446,2228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Geauga,16,93446,2230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Geauga,8,93446,2232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Geauga,1,93446,2234
All other external causes (Y10-Y36Y87.2Y89),Geauga,3,93446,2236
Tuberculosis (A16-A19),Greene,0,161075,2240
Syphilis (A50-A53),Greene,0,161075,2242
Human immunodeficiency virus (HIV) disease (B20-B24),Greene,1,161075,2244
Malignant neoplasm of stomach (C16),Greene,5,161075,2246
Malignant neoplasms of colon rectum and anus (C18-C21),Greene,31,161075,2248
Malignant neoplasm of pancreas (C25),Greene,15,161075,2250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Greene,96,161075,2252
Malignant neoplasm of breast (C50),Greene,19,161075,2254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Greene,15,161075,2256
Malignant neoplasm of prostate (C61),Greene,16,161075,2258
Malignant neoplasms of urinary tract (C64-C68),Greene,25,161075,2260
Non-Hodgkin’s lymphoma (C82-C85),Greene,12,161075,2262
Leukemia (C91-C95),Greene,12,161075,2264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Greene,86,161075,2266
Diabetes mellitus (E10-E14),Greene,37,161075,2268
Alzheimer’s disease (G30),Greene,53,161075,2270
Hypertensive heart disease with or without renal disease (I11I13),Greene,20,161075,2272
Ischemic heart diseases (I20-I25),Greene,209,161075,2274
Other diseases of heart (I00-I09I26-I51),Greene,61,161075,2276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Greene,26,161075,2278
Cerebrovascular diseases (I60-I69),Greene,64,161075,2280
Atherosclerosis (I70),Greene,1,161075,2282
Other diseases of circulatory system (I71-I78),Greene,8,161075,2284
Influenza and pneumonia (J09-J18),Greene,18,161075,2286
Chronic lower respiratory diseases (J40-J47),Greene,90,161075,2288
Peptic ulcer (K25-K28),Greene,1,161075,2290
Chronic liver disease and cirrhosis (K70K73-K74),Greene,13,161075,2292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Greene,14,161075,2294
Pregnancy childbirth and the puerperium (O00-O99),Greene,1,161075,2296
Certain conditions originating in the perinatal period (P00-P96),Greene,6,161075,2298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Greene,5,161075,2300
Sudden infant death syndrome (R95),Greene,0,161075,2302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Greene,10,161075,2304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Greene,201,161075,2306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Greene,18,161075,2308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Greene,50,161075,2310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Greene,28,161075,2312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Greene,5,161075,2314
All other external causes (Y10-Y36Y87.2Y89),Greene,0,161075,2316
Tuberculosis (A16-A19),Guernsey,0,40242,2320
Syphilis (A50-A53),Guernsey,0,40242,2322
Human immunodeficiency virus (HIV) disease (B20-B24),Guernsey,1,40242,2324
Malignant neoplasm of stomach (C16),Guernsey,1,40242,2326
Malignant neoplasms of colon rectum and anus (C18-C21),Guernsey,10,40242,2328
Malignant neoplasm of pancreas (C25),Guernsey,2,40242,2330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Guernsey,29,40242,2332
Malignant neoplasm of breast (C50),Guernsey,6,40242,2334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Guernsey,6,40242,2336
Malignant neoplasm of prostate (C61),Guernsey,4,40242,2338
Malignant neoplasms of urinary tract (C64-C68),Guernsey,2,40242,2340
Non-Hodgkin’s lymphoma (C82-C85),Guernsey,5,40242,2342
Leukemia (C91-C95),Guernsey,1,40242,2344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Guernsey,24,40242,2346
Diabetes mellitus (E10-E14),Guernsey,14,40242,2348
Alzheimer’s disease (G30),Guernsey,13,40242,2350
Hypertensive heart disease with or without renal disease (I11I13),Guernsey,9,40242,2352
Ischemic heart diseases (I20-I25),Guernsey,76,40242,2354
Other diseases of heart (I00-I09I26-I51),Guernsey,21,40242,2356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Guernsey,7,40242,2358
Cerebrovascular diseases (I60-I69),Guernsey,15,40242,2360
Atherosclerosis (I70),Guernsey,11,40242,2362
Other diseases of circulatory system (I71-I78),Guernsey,4,40242,2364
Influenza and pneumonia (J09-J18),Guernsey,10,40242,2366
Chronic lower respiratory diseases (J40-J47),Guernsey,39,40242,2368
Peptic ulcer (K25-K28),Guernsey,2,40242,2370
Chronic liver disease and cirrhosis (K70K73-K74),Guernsey,9,40242,2372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Guernsey,4,40242,2374
Pregnancy childbirth and the puerperium (O00-O99),Guernsey,0,40242,2376
Certain conditions originating in the perinatal period (P00-P96),Guernsey,1,40242,2378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Guernsey,4,40242,2380
Sudden infant death syndrome (R95),Guernsey,0,40242,2382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Guernsey,6,40242,2384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Guernsey,72,40242,2386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Guernsey,3,40242,2388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Guernsey,11,40242,2390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Guernsey,7,40242,2392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Guernsey,2,40242,2394
All other external causes (Y10-Y36Y87.2Y89),Guernsey,0,40242,2396
Tuberculosis (A16-A19),Hamilton,1,802149,2400
Syphilis (A50-A53),Hamilton,0,802149,2402
Human immunodeficiency virus (HIV) disease (B20-B24),Hamilton,19,802149,2404
Malignant neoplasm of stomach (C16),Hamilton,25,802149,2406
Malignant neoplasms of colon rectum and anus (C18-C21),Hamilton,156,802149,2408
Malignant neoplasm of pancreas (C25),Hamilton,104,802149,2410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Hamilton,547,802149,2412
Malignant neoplasm of breast (C50),Hamilton,108,802149,2414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Hamilton,88,802149,2416
Malignant neoplasm of prostate (C61),Hamilton,82,802149,2418
Malignant neoplasms of urinary tract (C64-C68),Hamilton,81,802149,2420
Non-Hodgkin’s lymphoma (C82-C85),Hamilton,56,802149,2422
Leukemia (C91-C95),Hamilton,63,802149,2424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Hamilton,388,802149,2426
Diabetes mellitus (E10-E14),Hamilton,237,802149,2428
Alzheimer’s disease (G30),Hamilton,315,802149,2430
Hypertensive heart disease with or without renal disease (I11I13),Hamilton,98,802149,2432
Ischemic heart diseases (I20-I25),Hamilton,964,802149,2434
Other diseases of heart (I00-I09I26-I51),Hamilton,549,802149,2436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Hamilton,126,802149,2438
Cerebrovascular diseases (I60-I69),Hamilton,414,802149,2440
Atherosclerosis (I70),Hamilton,13,802149,2442
Other diseases of circulatory system (I71-I78),Hamilton,58,802149,2444
Influenza and pneumonia (J09-J18),Hamilton,174,802149,2446
Chronic lower respiratory diseases (J40-J47),Hamilton,439,802149,2448
Peptic ulcer (K25-K28),Hamilton,8,802149,2450
Chronic liver disease and cirrhosis (K70K73-K74),Hamilton,80,802149,2452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Hamilton,144,802149,2454
Pregnancy childbirth and the puerperium (O00-O99),Hamilton,2,802149,2456
Certain conditions originating in the perinatal period (P00-P96),Hamilton,66,802149,2458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Hamilton,31,802149,2460
Sudden infant death syndrome (R95),Hamilton,6,802149,2462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Hamilton,114,802149,2464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Hamilton,1475,802149,2466
