DeathCOD39ICDCode39Desc,DeathAgeGroupNCHSAgeNCHS,Deaths,Population,SORT
Chronic liver disease and cirrhosis (K70K73-K74),65-74,429,1189066,692
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),65-74,490,1189066,694
Pregnancy childbirth and the puerperium (O00-O99),65-74,0,1189066,696
Certain conditions originating in the perinatal period (P00-P96),65-74,0,1189066,698
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),65-74,19,1189066,700
Sudden infant death syndrome (R95),65-74,0,1189066,702
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),65-74,258,1189066,704
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),65-74,4339,1189066,706
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),65-74,148,1189066,708
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),65-74,630,1189066,710
Intentional self-harm (suicide) (*U03X60-X84Y87.0),65-74,181,1189066,712
Assault (homicide) (*U01-*U02X85-Y09Y87.1),65-74,20,1189066,714
All other external causes (Y10-Y36Y87.2Y89),65-74,8,1189066,716
Tuberculosis (A16-A19),75-84,3,600175,720
Syphilis (A50-A53),75-84,0,600175,722
Human immunodeficiency virus (HIV) disease (B20-B24),75-84,5,600175,724
Malignant neoplasm of stomach (C16),75-84,92,600175,726
Malignant neoplasms of colon rectum and anus (C18-C21),75-84,512,600175,728
Malignant neoplasm of pancreas (C25),75-84,531,600175,730
Malignant neoplasms of trachea bronchus and lung (C33-C34),75-84,1867,600175,732
Malignant neoplasm of breast (C50),75-84,405,600175,734
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),75-84,275,600175,736
Malignant neoplasm of prostate (C61),75-84,403,600175,738
Malignant neoplasms of urinary tract (C64-C68),75-84,378,600175,740
Non-Hodgkin’s lymphoma (C82-C85),75-84,286,600175,742
Leukemia (C91-C95),75-84,298,600175,744
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),75-84,1718,600175,746
Diabetes mellitus (E10-E14),75-84,994,600175,748
Alzheimer’s disease (G30),75-84,1476,600175,750
Hypertensive heart disease with or without renal disease (I11I13),75-84,449,600175,752
Ischemic heart diseases (I20-I25),75-84,3785,600175,754
Other diseases of heart (I00-I09I26-I51),75-84,2721,600175,756
Essential (primary) hypertension and hypertensive renal disease (I10I12),75-84,324,600175,758
Cerebrovascular diseases (I60-I69),75-84,1820,600175,760
Atherosclerosis (I70),75-84,68,600175,762
Other diseases of circulatory system (I71-I78),75-84,217,600175,764
Influenza and pneumonia (J09-J18),75-84,498,600175,766
Chronic lower respiratory diseases (J40-J47),75-84,2296,600175,768
Peptic ulcer (K25-K28),75-84,38,600175,770
Chronic liver disease and cirrhosis (K70K73-K74),75-84,207,600175,772
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),75-84,632,600175,774
Pregnancy childbirth and the puerperium (O00-O99),75-84,0,600175,776
Certain conditions originating in the perinatal period (P00-P96),75-84,0,600175,778
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),75-84,14,600175,780
Sudden infant death syndrome (R95),75-84,0,600175,782
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),75-84,333,600175,784
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),75-84,6387,600175,786
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),75-84,99,600175,788
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),75-84,708,600175,790
Intentional self-harm (suicide) (*U03X60-X84Y87.0),75-84,117,600175,792
Assault (homicide) (*U01-*U02X85-Y09Y87.1),75-84,6,600175,794
All other external causes (Y10-Y36Y87.2Y89),75-84,2,600175,796
Tuberculosis (A16-A19),85+,2,254761,800
Syphilis (A50-A53),85+,0,254761,802
Human immunodeficiency virus (HIV) disease (B20-B24),85+,0,254761,804
Malignant neoplasm of stomach (C16),85+,57,254761,806
Malignant neoplasms of colon rectum and anus (C18-C21),85+,426,254761,808
Malignant neoplasm of pancreas (C25),85+,270,254761,810
Malignant neoplasms of trachea bronchus and lung (C33-C34),85+,740,254761,812
Malignant neoplasm of breast (C50),85+,330,254761,814
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),85+,122,254761,816
Malignant neoplasm of prostate (C61),85+,368,254761,818
Malignant neoplasms of urinary tract (C64-C68),85+,340,254761,820
Non-Hodgkin’s lymphoma (C82-C85),85+,208,254761,822
Leukemia (C91-C95),85+,220,254761,824
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),85+,1077,254761,826
Diabetes mellitus (E10-E14),85+,765,254761,828
Alzheimer’s disease (G30),85+,3382,254761,830
Hypertensive heart disease with or without renal disease (I11I13),85+,960,254761,832
Ischemic heart diseases (I20-I25),85+,5270,254761,834
Other diseases of heart (I00-I09I26-I51),85+,4879,254761,836
Essential (primary) hypertension and hypertensive renal disease (I10I12),85+,596,254761,838
Cerebrovascular diseases (I60-I69),85+,2873,254761,840
Atherosclerosis (I70),85+,78,254761,842
Other diseases of circulatory system (I71-I78),85+,254,254761,844
Influenza and pneumonia (J09-J18),85+,708,254761,846
Chronic lower respiratory diseases (J40-J47),85+,1718,254761,848
Peptic ulcer (K25-K28),85+,35,254761,850
Chronic liver disease and cirrhosis (K70K73-K74),85+,57,254761,852
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),85+,652,254761,854
Pregnancy childbirth and the puerperium (O00-O99),85+,0,254761,856
Certain conditions originating in the perinatal period (P00-P96),85+,0,254761,858
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),85+,8,254761,860
Sudden infant death syndrome (R95),85+,0,254761,862
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),85+,728,254761,864
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),85+,9125,254761,866
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),85+,53,254761,868
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),85+,1048,254761,870
Intentional self-harm (suicide) (*U03X60-X84Y87.0),85+,46,254761,872
Assault (homicide) (*U01-*U02X85-Y09Y87.1),85+,8,254761,874
All other external causes (Y10-Y36Y87.2Y89),85+,7,254761,876
Tuberculosis (A16-A19),Unk,0,0,880
Syphilis (A50-A53),Unk,0,0,882
Human immunodeficiency virus (HIV) disease (B20-B24),Unk,0,0,884
Malignant neoplasm of stomach (C16),Unk,0,0,886
Malignant neoplasms of colon rectum and anus (C18-C21),Unk,0,0,888
Malignant neoplasm of pancreas (C25),Unk,0,0,890
Malignant neoplasms of trachea bronchus and lung (C33-C34),Unk,0,0,892
Malignant neoplasm of breast (C50),Unk,0,0,894
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Unk,0,0,896
Malignant neoplasm of prostate (C61),Unk,0,0,898
Malignant neoplasms of urinary tract (C64-C68),Unk,0,0,900
Non-Hodgkin’s lymphoma (C82-C85),Unk,0,0,902
Leukemia (C91-C95),Unk,0,0,904
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Unk,0,0,906
Diabetes mellitus (E10-E14),Unk,0,0,908
Alzheimer’s disease (G30),Unk,0,0,910
Hypertensive heart disease with or without renal disease (I11I13),Unk,0,0,912
Ischemic heart diseases (I20-I25),Unk,0,0,914
Other diseases of heart (I00-I09I26-I51),Unk,0,0,916
Essential (primary) hypertension and hypertensive renal disease (I10I12),Unk,0,0,918
Cerebrovascular diseases (I60-I69),Unk,0,0,920
Atherosclerosis (I70),Unk,0,0,922
Other diseases of circulatory system (I71-I78),Unk,0,0,924
Influenza and pneumonia (J09-J18),Unk,0,0,926
Chronic lower respiratory diseases (J40-J47),Unk,0,0,928
Peptic ulcer (K25-K28),Unk,0,0,930
Chronic liver disease and cirrhosis (K70K73-K74),Unk,0,0,932
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Unk,0,0,934
Pregnancy childbirth and the puerperium (O00-O99),Unk,0,0,936
Certain conditions originating in the perinatal period (P00-P96),Unk,0,0,938
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Unk,0,0,940
Sudden infant death syndrome (R95),Unk,0,0,942
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Unk,0,0,944
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Unk,0,0,946
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Unk,0,0,948
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Unk,0,0,950
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Unk,0,0,952
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Unk,0,0,954
All other external causes (Y10-Y36Y87.2Y89),Unk,0,0,956
