DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fayette,22,28486,1910
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fayette,2,28486,1912
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fayette,0,28486,1914
All other external causes (Y10-Y36Y87.2Y89),Fayette,0,28486,1916
Tuberculosis (A16-A19),Franklin,0,1318766,1920
Syphilis (A50-A53),Franklin,0,1318766,1922
Human immunodeficiency virus (HIV) disease (B20-B24),Franklin,10,1318766,1924
Malignant neoplasm of stomach (C16),Franklin,36,1318766,1926
Malignant neoplasms of colon rectum and anus (C18-C21),Franklin,144,1318766,1928
Malignant neoplasm of pancreas (C25),Franklin,173,1318766,1930
Malignant neoplasms of trachea bronchus and lung (C33-C34),Franklin,452,1318766,1932
Malignant neoplasm of breast (C50),Franklin,151,1318766,1934
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Franklin,98,1318766,1936
Malignant neoplasm of prostate (C61),Franklin,82,1318766,1938
Malignant neoplasms of urinary tract (C64-C68),Franklin,95,1318766,1940
Non-Hodgkin’s lymphoma (C82-C85),Franklin,55,1318766,1942
Leukemia (C91-C95),Franklin,79,1318766,1944
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Franklin,569,1318766,1946
Diabetes mellitus (E10-E14),Franklin,305,1318766,1948
Alzheimer’s disease (G30),Franklin,326,1318766,1950
Hypertensive heart disease with or without renal disease (I11I13),Franklin,242,1318766,1952
Ischemic heart diseases (I20-I25),Franklin,955,1318766,1954
Other diseases of heart (I00-I09I26-I51),Franklin,863,1318766,1956
Essential (primary) hypertension and hypertensive renal disease (I10I12),Franklin,129,1318766,1958
Cerebrovascular diseases (I60-I69),Franklin,515,1318766,1960
Atherosclerosis (I70),Franklin,8,1318766,1962
Other diseases of circulatory system (I71-I78),Franklin,66,1318766,1964
Influenza and pneumonia (J09-J18),Franklin,197,1318766,1966
Chronic lower respiratory diseases (J40-J47),Franklin,559,1318766,1968
Peptic ulcer (K25-K28),Franklin,16,1318766,1970
Chronic liver disease and cirrhosis (K70K73-K74),Franklin,151,1318766,1972
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Franklin,170,1318766,1974
Pregnancy childbirth and the puerperium (O00-O99),Franklin,4,1318766,1976
Certain conditions originating in the perinatal period (P00-P96),Franklin,65,1318766,1978
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Franklin,48,1318766,1980
Sudden infant death syndrome (R95),Franklin,10,1318766,1982
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Franklin,73,1318766,1984
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Franklin,2300,1318766,1986
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Franklin,129,1318766,1988
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Franklin,807,1318766,1990
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Franklin,153,1318766,1992
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Franklin,115,1318766,1994
All other external causes (Y10-Y36Y87.2Y89),Franklin,12,1318766,1996
Tuberculosis (A16-A19),Fulton,0,42175,2000
Syphilis (A50-A53),Fulton,0,42175,2002
Human immunodeficiency virus (HIV) disease (B20-B24),Fulton,0,42175,2004
Malignant neoplasm of stomach (C16),Fulton,2,42175,2006
Malignant neoplasms of colon rectum and anus (C18-C21),Fulton,5,42175,2008
Malignant neoplasm of pancreas (C25),Fulton,6,42175,2010
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fulton,24,42175,2012
Malignant neoplasm of breast (C50),Fulton,1,42175,2014
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fulton,3,42175,2016
Malignant neoplasm of prostate (C61),Fulton,7,42175,2018
Malignant neoplasms of urinary tract (C64-C68),Fulton,4,42175,2020
Non-Hodgkin’s lymphoma (C82-C85),Fulton,5,42175,2022
Leukemia (C91-C95),Fulton,5,42175,2024
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fulton,36,42175,2026
Diabetes mellitus (E10-E14),Fulton,17,42175,2028
Alzheimer’s disease (G30),Fulton,26,42175,2030
Hypertensive heart disease with or without renal disease (I11I13),Fulton,11,42175,2032
Ischemic heart diseases (I20-I25),Fulton,59,42175,2034
Other diseases of heart (I00-I09I26-I51),Fulton,32,42175,2036
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fulton,2,42175,2038
Cerebrovascular diseases (I60-I69),Fulton,25,42175,2040
Atherosclerosis (I70),Fulton,0,42175,2042
Other diseases of circulatory system (I71-I78),Fulton,1,42175,2044
Influenza and pneumonia (J09-J18),Fulton,4,42175,2046
Chronic lower respiratory diseases (J40-J47),Fulton,23,42175,2048
Peptic ulcer (K25-K28),Fulton,1,42175,2050
Chronic liver disease and cirrhosis (K70K73-K74),Fulton,5,42175,2052
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fulton,8,42175,2054
Pregnancy childbirth and the puerperium (O00-O99),Fulton,0,42175,2056
Certain conditions originating in the perinatal period (P00-P96),Fulton,4,42175,2058
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fulton,2,42175,2060
Sudden infant death syndrome (R95),Fulton,0,42175,2062
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fulton,1,42175,2064
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fulton,97,42175,2066
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fulton,11,42175,2068
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fulton,15,42175,2070
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fulton,5,42175,2072
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fulton,2,42175,2074
All other external causes (Y10-Y36Y87.2Y89),Fulton,1,42175,2076
Tuberculosis (A16-A19),Gallia,0,29850,2080
Syphilis (A50-A53),Gallia,0,29850,2082
Human immunodeficiency virus (HIV) disease (B20-B24),Gallia,1,29850,2084
Malignant neoplasm of stomach (C16),Gallia,0,29850,2086
Malignant neoplasms of colon rectum and anus (C18-C21),Gallia,5,29850,2088
Malignant neoplasm of pancreas (C25),Gallia,5,29850,2090
Malignant neoplasms of trachea bronchus and lung (C33-C34),Gallia,27,29850,2092
Malignant neoplasm of breast (C50),Gallia,4,29850,2094
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Gallia,6,29850,2096
Malignant neoplasm of prostate (C61),Gallia,0,29850,2098
Malignant neoplasms of urinary tract (C64-C68),Gallia,3,29850,2100
Non-Hodgkin’s lymphoma (C82-C85),Gallia,1,29850,2102
Leukemia (C91-C95),Gallia,3,29850,2104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Gallia,20,29850,2106
Diabetes mellitus (E10-E14),Gallia,12,29850,2108
Alzheimer’s disease (G30),Gallia,10,29850,2110
Hypertensive heart disease with or without renal disease (I11I13),Gallia,3,29850,2112
Ischemic heart diseases (I20-I25),Gallia,45,29850,2114
Other diseases of heart (I00-I09I26-I51),Gallia,32,29850,2116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Gallia,3,29850,2118
Cerebrovascular diseases (I60-I69),Gallia,22,29850,2120
Atherosclerosis (I70),Gallia,1,29850,2122
Other diseases of circulatory system (I71-I78),Gallia,4,29850,2124
Influenza and pneumonia (J09-J18),Gallia,6,29850,2126
Chronic lower respiratory diseases (J40-J47),Gallia,34,29850,2128
Peptic ulcer (K25-K28),Gallia,0,29850,2130
Chronic liver disease and cirrhosis (K70K73-K74),Gallia,8,29850,2132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Gallia,4,29850,2134
Pregnancy childbirth and the puerperium (O00-O99),Gallia,0,29850,2136
Certain conditions originating in the perinatal period (P00-P96),Gallia,2,29850,2138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Gallia,2,29850,2140
Sudden infant death syndrome (R95),Gallia,0,29850,2142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Gallia,3,29850,2144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Gallia,72,29850,2146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Gallia,6,29850,2148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Gallia,26,29850,2150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Gallia,10,29850,2152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Gallia,1,29850,2154
All other external causes (Y10-Y36Y87.2Y89),Gallia,2,29850,2156
Tuberculosis (A16-A19),Geauga,0,93494,2160
Syphilis (A50-A53),Geauga,0,93494,2162
Human immunodeficiency virus (HIV) disease (B20-B24),Geauga,0,93494,2164
Malignant neoplasm of stomach (C16),Geauga,4,93494,2166
Malignant neoplasms of colon rectum and anus (C18-C21),Geauga,19,93494,2168
Malignant neoplasm of pancreas (C25),Geauga,19,93494,2170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Geauga,46,93494,2172
Malignant neoplasm of breast (C50),Geauga,21,93494,2174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Geauga,12,93494,2176
Malignant neoplasm of prostate (C61),Geauga,11,93494,2178
Malignant neoplasms of urinary tract (C64-C68),Geauga,9,93494,2180
Non-Hodgkin’s lymphoma (C82-C85),Geauga,9,93494,2182
Leukemia (C91-C95),Geauga,7,93494,2184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Geauga,46,93494,2186
Diabetes mellitus (E10-E14),Geauga,18,93494,2188
Alzheimer’s disease (G30),Geauga,25,93494,2190
Hypertensive heart disease with or without renal disease (I11I13),Geauga,14,93494,2192
Ischemic heart diseases (I20-I25),Geauga,102,93494,2194
Other diseases of heart (I00-I09I26-I51),Geauga,74,93494,2196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Geauga,9,93494,2198
Cerebrovascular diseases (I60-I69),Geauga,50,93494,2200
Atherosclerosis (I70),Geauga,0,93494,2202
Other diseases of circulatory system (I71-I78),Geauga,5,93494,2204
Influenza and pneumonia (J09-J18),Geauga,19,93494,2206
Chronic lower respiratory diseases (J40-J47),Geauga,49,93494,2208
Peptic ulcer (K25-K28),Geauga,0,93494,2210
Chronic liver disease and cirrhosis (K70K73-K74),Geauga,12,93494,2212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Geauga,11,93494,2214
Pregnancy childbirth and the puerperium (O00-O99),Geauga,0,93494,2216
Certain conditions originating in the perinatal period (P00-P96),Geauga,3,93494,2218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Geauga,5,93494,2220
Sudden infant death syndrome (R95),Geauga,0,93494,2222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Geauga,10,93494,2224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Geauga,229,93494,2226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Geauga,6,93494,2228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Geauga,47,93494,2230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Geauga,12,93494,2232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Geauga,0,93494,2234
All other external causes (Y10-Y36Y87.2Y89),Geauga,0,93494,2236
Tuberculosis (A16-A19),Greene,0,169354,2240
Syphilis (A50-A53),Greene,0,169354,2242
Human immunodeficiency virus (HIV) disease (B20-B24),Greene,2,169354,2244
Malignant neoplasm of stomach (C16),Greene,2,169354,2246
Malignant neoplasms of colon rectum and anus (C18-C21),Greene,19,169354,2248
Malignant neoplasm of pancreas (C25),Greene,23,169354,2250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Greene,87,169354,2252
Malignant neoplasm of breast (C50),Greene,18,169354,2254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Greene,15,169354,2256
Malignant neoplasm of prostate (C61),Greene,23,169354,2258
Malignant neoplasms of urinary tract (C64-C68),Greene,15,169354,2260
Non-Hodgkin’s lymphoma (C82-C85),Greene,10,169354,2262
Leukemia (C91-C95),Greene,18,169354,2264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Greene,84,169354,2266
Diabetes mellitus (E10-E14),Greene,43,169354,2268
Alzheimer’s disease (G30),Greene,65,169354,2270
Hypertensive heart disease with or without renal disease (I11I13),Greene,22,169354,2272
Ischemic heart diseases (I20-I25),Greene,254,169354,2274
Other diseases of heart (I00-I09I26-I51),Greene,136,169354,2276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Greene,16,169354,2278
Cerebrovascular diseases (I60-I69),Greene,128,169354,2280
Atherosclerosis (I70),Greene,3,169354,2282
Other diseases of circulatory system (I71-I78),Greene,21,169354,2284
Influenza and pneumonia (J09-J18),Greene,21,169354,2286
Chronic lower respiratory diseases (J40-J47),Greene,73,169354,2288
Peptic ulcer (K25-K28),Greene,5,169354,2290
Chronic liver disease and cirrhosis (K70K73-K74),Greene,19,169354,2292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Greene,24,169354,2294
Pregnancy childbirth and the puerperium (O00-O99),Greene,1,169354,2296
Certain conditions originating in the perinatal period (P00-P96),Greene,7,169354,2298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Greene,0,169354,2300
Sudden infant death syndrome (R95),Greene,0,169354,2302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Greene,16,169354,2304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Greene,378,169354,2306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Greene,17,169354,2308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Greene,92,169354,2310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Greene,19,169354,2312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Greene,5,169354,2314
All other external causes (Y10-Y36Y87.2Y89),Greene,1,169354,2316
Tuberculosis (A16-A19),Guernsey,0,38876,2320
Syphilis (A50-A53),Guernsey,0,38876,2322
Human immunodeficiency virus (HIV) disease (B20-B24),Guernsey,0,38876,2324
Malignant neoplasm of stomach (C16),Guernsey,0,38876,2326
Malignant neoplasms of colon rectum and anus (C18-C21),Guernsey,14,38876,2328
Malignant neoplasm of pancreas (C25),Guernsey,7,38876,2330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Guernsey,37,38876,2332
Malignant neoplasm of breast (C50),Guernsey,4,38876,2334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Guernsey,1,38876,2336
Malignant neoplasm of prostate (C61),Guernsey,5,38876,2338
Malignant neoplasms of urinary tract (C64-C68),Guernsey,4,38876,2340
Non-Hodgkin’s lymphoma (C82-C85),Guernsey,8,38876,2342
Leukemia (C91-C95),Guernsey,7,38876,2344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Guernsey,35,38876,2346
Diabetes mellitus (E10-E14),Guernsey,18,38876,2348
Alzheimer’s disease (G30),Guernsey,20,38876,2350
Hypertensive heart disease with or without renal disease (I11I13),Guernsey,4,38876,2352
Ischemic heart diseases (I20-I25),Guernsey,76,38876,2354
Other diseases of heart (I00-I09I26-I51),Guernsey,34,38876,2356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Guernsey,8,38876,2358
Cerebrovascular diseases (I60-I69),Guernsey,23,38876,2360
Atherosclerosis (I70),Guernsey,0,38876,2362
Other diseases of circulatory system (I71-I78),Guernsey,4,38876,2364
Influenza and pneumonia (J09-J18),Guernsey,6,38876,2366
Chronic lower respiratory diseases (J40-J47),Guernsey,43,38876,2368
Peptic ulcer (K25-K28),Guernsey,0,38876,2370
Chronic liver disease and cirrhosis (K70K73-K74),Guernsey,8,38876,2372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Guernsey,14,38876,2374
Pregnancy childbirth and the puerperium (O00-O99),Guernsey,1,38876,2376
Certain conditions originating in the perinatal period (P00-P96),Guernsey,2,38876,2378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Guernsey,2,38876,2380
Sudden infant death syndrome (R95),Guernsey,0,38876,2382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Guernsey,1,38876,2384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Guernsey,99,38876,2386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Guernsey,3,38876,2388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Guernsey,26,38876,2390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Guernsey,6,38876,2392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Guernsey,0,38876,2394
All other external causes (Y10-Y36Y87.2Y89),Guernsey,1,38876,2396
Tuberculosis (A16-A19),Hamilton,1,818653,2400
Syphilis (A50-A53),Hamilton,0,818653,2402
Human immunodeficiency virus (HIV) disease (B20-B24),Hamilton,11,818653,2404
Malignant neoplasm of stomach (C16),Hamilton,19,818653,2406
Malignant neoplasms of colon rectum and anus (C18-C21),Hamilton,147,818653,2408
Malignant neoplasm of pancreas (C25),Hamilton,142,818653,2410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Hamilton,396,818653,2412
Malignant neoplasm of breast (C50),Hamilton,129,818653,2414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Hamilton,76,818653,2416
Malignant neoplasm of prostate (C61),Hamilton,84,818653,2418
Malignant neoplasms of urinary tract (C64-C68),Hamilton,93,818653,2420
Non-Hodgkin’s lymphoma (C82-C85),Hamilton,39,818653,2422
Leukemia (C91-C95),Hamilton,55,818653,2424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Hamilton,426,818653,2426
Diabetes mellitus (E10-E14),Hamilton,218,818653,2428
Alzheimer’s disease (G30),Hamilton,387,818653,2430
Hypertensive heart disease with or without renal disease (I11I13),Hamilton,172,818653,2432
Ischemic heart diseases (I20-I25),Hamilton,781,818653,2434
Other diseases of heart (I00-I09I26-I51),Hamilton,818,818653,2436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Hamilton,82,818653,2438
Cerebrovascular diseases (I60-I69),Hamilton,480,818653,2440
Atherosclerosis (I70),Hamilton,9,818653,2442
Other diseases of circulatory system (I71-I78),Hamilton,60,818653,2444
Influenza and pneumonia (J09-J18),Hamilton,125,818653,2446
Chronic lower respiratory diseases (J40-J47),Hamilton,374,818653,2448
Peptic ulcer (K25-K28),Hamilton,14,818653,2450
Chronic liver disease and cirrhosis (K70K73-K74),Hamilton,84,818653,2452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Hamilton,194,818653,2454
Pregnancy childbirth and the puerperium (O00-O99),Hamilton,4,818653,2456
Certain conditions originating in the perinatal period (P00-P96),Hamilton,57,818653,2458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Hamilton,27,818653,2460
Sudden infant death syndrome (R95),Hamilton,10,818653,2462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Hamilton,90,818653,2464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Hamilton,1586,818653,2466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Hamilton,65,818653,2468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Hamilton,525,818653,2470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Hamilton,110,818653,2472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Hamilton,89,818653,2474
All other external causes (Y10-Y36Y87.2Y89),Hamilton,10,818653,2476
Tuberculosis (A16-A19),Hancock,0,75690,2480
Syphilis (A50-A53),Hancock,0,75690,2482
Human immunodeficiency virus (HIV) disease (B20-B24),Hancock,0,75690,2484
Malignant neoplasm of stomach (C16),Hancock,1,75690,2486
Malignant neoplasms of colon rectum and anus (C18-C21),Hancock,15,75690,2488
Malignant neoplasm of pancreas (C25),Hancock,15,75690,2490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Hancock,37,75690,2492
Malignant neoplasm of breast (C50),Hancock,11,75690,2494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Hancock,2,75690,2496
Malignant neoplasm of prostate (C61),Hancock,6,75690,2498
Malignant neoplasms of urinary tract (C64-C68),Hancock,8,75690,2500
Non-Hodgkin’s lymphoma (C82-C85),Hancock,6,75690,2502
Leukemia (C91-C95),Hancock,5,75690,2504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Hancock,37,75690,2506
Diabetes mellitus (E10-E14),Hancock,18,75690,2508
Alzheimer’s disease (G30),Hancock,52,75690,2510
Hypertensive heart disease with or without renal disease (I11I13),Hancock,8,75690,2512
Ischemic heart diseases (I20-I25),Hancock,82,75690,2514
Other diseases of heart (I00-I09I26-I51),Hancock,73,75690,2516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Hancock,5,75690,2518
Cerebrovascular diseases (I60-I69),Hancock,41,75690,2520
Atherosclerosis (I70),Hancock,0,75690,2522
Other diseases of circulatory system (I71-I78),Hancock,7,75690,2524
Influenza and pneumonia (J09-J18),Hancock,3,75690,2526
Chronic lower respiratory diseases (J40-J47),Hancock,51,75690,2528
Peptic ulcer (K25-K28),Hancock,0,75690,2530
Chronic liver disease and cirrhosis (K70K73-K74),Hancock,14,75690,2532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Hancock,26,75690,2534
Pregnancy childbirth and the puerperium (O00-O99),Hancock,0,75690,2536
Certain conditions originating in the perinatal period (P00-P96),Hancock,1,75690,2538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Hancock,0,75690,2540
Sudden infant death syndrome (R95),Hancock,0,75690,2542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Hancock,40,75690,2544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Hancock,153,75690,2546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Hancock,13,75690,2548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Hancock,29,75690,2550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Hancock,14,75690,2552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Hancock,1,75690,2554
All other external causes (Y10-Y36Y87.2Y89),Hancock,0,75690,2556
Tuberculosis (A16-A19),Hardin,0,31369,2560
Syphilis (A50-A53),Hardin,0,31369,2562
Human immunodeficiency virus (HIV) disease (B20-B24),Hardin,0,31369,2564
Malignant neoplasm of stomach (C16),Hardin,1,31369,2566
Malignant neoplasms of colon rectum and anus (C18-C21),Hardin,7,31369,2568
Malignant neoplasm of pancreas (C25),Hardin,6,31369,2570
