DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Malignant neoplasm of prostate (C61),Fairfield,21,159709,1778
Malignant neoplasms of urinary tract (C64-C68),Fairfield,20,159709,1780
Non-Hodgkin’s lymphoma (C82-C85),Fairfield,10,159709,1782
Leukemia (C91-C95),Fairfield,11,159709,1784
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fairfield,100,159709,1786
Diabetes mellitus (E10-E14),Fairfield,49,159709,1788
Alzheimer’s disease (G30),Fairfield,64,159709,1790
Hypertensive heart disease with or without renal disease (I11I13),Fairfield,36,159709,1792
Ischemic heart diseases (I20-I25),Fairfield,177,159709,1794
Other diseases of heart (I00-I09I26-I51),Fairfield,120,159709,1796
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fairfield,32,159709,1798
Cerebrovascular diseases (I60-I69),Fairfield,79,159709,1800
Atherosclerosis (I70),Fairfield,1,159709,1802
Other diseases of circulatory system (I71-I78),Fairfield,7,159709,1804
Influenza and pneumonia (J09-J18),Fairfield,22,159709,1806
Chronic lower respiratory diseases (J40-J47),Fairfield,76,159709,1808
Peptic ulcer (K25-K28),Fairfield,1,159709,1810
Chronic liver disease and cirrhosis (K70K73-K74),Fairfield,26,159709,1812
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fairfield,16,159709,1814
Pregnancy childbirth and the puerperium (O00-O99),Fairfield,0,159709,1816
Certain conditions originating in the perinatal period (P00-P96),Fairfield,2,159709,1818
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fairfield,9,159709,1820
Sudden infant death syndrome (R95),Fairfield,0,159709,1822
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fairfield,27,159709,1824
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fairfield,571,159709,1826
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fairfield,26,159709,1828
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fairfield,113,159709,1830
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fairfield,30,159709,1832
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fairfield,11,159709,1834
All other external causes (Y10-Y36Y87.2Y89),Fairfield,7,159709,1836
Tuberculosis (A16-A19),Fayette,0,28579,1840
Syphilis (A50-A53),Fayette,0,28579,1842
Human immunodeficiency virus (HIV) disease (B20-B24),Fayette,0,28579,1844
Malignant neoplasm of stomach (C16),Fayette,1,28579,1846
Malignant neoplasms of colon rectum and anus (C18-C21),Fayette,11,28579,1848
Malignant neoplasm of pancreas (C25),Fayette,5,28579,1850
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fayette,14,28579,1852
Malignant neoplasm of breast (C50),Fayette,3,28579,1854
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fayette,1,28579,1856
Malignant neoplasm of prostate (C61),Fayette,3,28579,1858
Malignant neoplasms of urinary tract (C64-C68),Fayette,2,28579,1860
Non-Hodgkin’s lymphoma (C82-C85),Fayette,0,28579,1862
Leukemia (C91-C95),Fayette,3,28579,1864
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fayette,18,28579,1866
Diabetes mellitus (E10-E14),Fayette,16,28579,1868
Alzheimer’s disease (G30),Fayette,10,28579,1870
Hypertensive heart disease with or without renal disease (I11I13),Fayette,8,28579,1872
Ischemic heart diseases (I20-I25),Fayette,53,28579,1874
Other diseases of heart (I00-I09I26-I51),Fayette,34,28579,1876
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fayette,2,28579,1878
Cerebrovascular diseases (I60-I69),Fayette,26,28579,1880
Atherosclerosis (I70),Fayette,0,28579,1882
Other diseases of circulatory system (I71-I78),Fayette,5,28579,1884
Influenza and pneumonia (J09-J18),Fayette,5,28579,1886
Chronic lower respiratory diseases (J40-J47),Fayette,33,28579,1888
Peptic ulcer (K25-K28),Fayette,2,28579,1890
Chronic liver disease and cirrhosis (K70K73-K74),Fayette,6,28579,1892
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fayette,2,28579,1894
Pregnancy childbirth and the puerperium (O00-O99),Fayette,0,28579,1896
Certain conditions originating in the perinatal period (P00-P96),Fayette,2,28579,1898
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fayette,2,28579,1900
Sudden infant death syndrome (R95),Fayette,0,28579,1902
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fayette,5,28579,1904
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fayette,133,28579,1906
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fayette,4,28579,1908
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fayette,25,28579,1910
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fayette,5,28579,1912
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fayette,2,28579,1914
All other external causes (Y10-Y36Y87.2Y89),Fayette,0,28579,1916
Tuberculosis (A16-A19),Franklin,0,1324624,1920
Syphilis (A50-A53),Franklin,0,1324624,1922
Human immunodeficiency virus (HIV) disease (B20-B24),Franklin,14,1324624,1924
Malignant neoplasm of stomach (C16),Franklin,28,1324624,1926
Malignant neoplasms of colon rectum and anus (C18-C21),Franklin,145,1324624,1928
Malignant neoplasm of pancreas (C25),Franklin,154,1324624,1930
Malignant neoplasms of trachea bronchus and lung (C33-C34),Franklin,464,1324624,1932
Malignant neoplasm of breast (C50),Franklin,146,1324624,1934
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Franklin,91,1324624,1936
Malignant neoplasm of prostate (C61),Franklin,95,1324624,1938
Malignant neoplasms of urinary tract (C64-C68),Franklin,102,1324624,1940
Non-Hodgkin’s lymphoma (C82-C85),Franklin,63,1324624,1942
Leukemia (C91-C95),Franklin,66,1324624,1944
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Franklin,591,1324624,1946
Diabetes mellitus (E10-E14),Franklin,308,1324624,1948
Alzheimer’s disease (G30),Franklin,327,1324624,1950
Hypertensive heart disease with or without renal disease (I11I13),Franklin,411,1324624,1952
Ischemic heart diseases (I20-I25),Franklin,987,1324624,1954
Other diseases of heart (I00-I09I26-I51),Franklin,933,1324624,1956
Essential (primary) hypertension and hypertensive renal disease (I10I12),Franklin,94,1324624,1958
Cerebrovascular diseases (I60-I69),Franklin,529,1324624,1960
Atherosclerosis (I70),Franklin,2,1324624,1962
Other diseases of circulatory system (I71-I78),Franklin,89,1324624,1964
Influenza and pneumonia (J09-J18),Franklin,130,1324624,1966
Chronic lower respiratory diseases (J40-J47),Franklin,502,1324624,1968
Peptic ulcer (K25-K28),Franklin,18,1324624,1970
Chronic liver disease and cirrhosis (K70K73-K74),Franklin,179,1324624,1972
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Franklin,164,1324624,1974
Pregnancy childbirth and the puerperium (O00-O99),Franklin,7,1324624,1976
Certain conditions originating in the perinatal period (P00-P96),Franklin,84,1324624,1978
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Franklin,39,1324624,1980
Sudden infant death syndrome (R95),Franklin,7,1324624,1982
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Franklin,191,1324624,1984
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Franklin,3254,1324624,1986
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Franklin,147,1324624,1988
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Franklin,1109,1324624,1990
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Franklin,158,1324624,1992
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Franklin,200,1324624,1994
All other external causes (Y10-Y36Y87.2Y89),Franklin,24,1324624,1996
Tuberculosis (A16-A19),Fulton,0,41889,2000
Syphilis (A50-A53),Fulton,0,41889,2002
Human immunodeficiency virus (HIV) disease (B20-B24),Fulton,0,41889,2004
Malignant neoplasm of stomach (C16),Fulton,2,41889,2006
Malignant neoplasms of colon rectum and anus (C18-C21),Fulton,3,41889,2008
Malignant neoplasm of pancreas (C25),Fulton,4,41889,2010
Malignant neoplasms of trachea bronchus and lung (C33-C34),Fulton,22,41889,2012
Malignant neoplasm of breast (C50),Fulton,10,41889,2014
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Fulton,6,41889,2016
Malignant neoplasm of prostate (C61),Fulton,1,41889,2018
Malignant neoplasms of urinary tract (C64-C68),Fulton,5,41889,2020
Non-Hodgkin’s lymphoma (C82-C85),Fulton,4,41889,2022
Leukemia (C91-C95),Fulton,5,41889,2024
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Fulton,27,41889,2026
Diabetes mellitus (E10-E14),Fulton,10,41889,2028
Alzheimer’s disease (G30),Fulton,32,41889,2030
Hypertensive heart disease with or without renal disease (I11I13),Fulton,8,41889,2032
Ischemic heart diseases (I20-I25),Fulton,76,41889,2034
Other diseases of heart (I00-I09I26-I51),Fulton,33,41889,2036
Essential (primary) hypertension and hypertensive renal disease (I10I12),Fulton,0,41889,2038
Cerebrovascular diseases (I60-I69),Fulton,29,41889,2040
Atherosclerosis (I70),Fulton,0,41889,2042
Other diseases of circulatory system (I71-I78),Fulton,3,41889,2044
Influenza and pneumonia (J09-J18),Fulton,7,41889,2046
Chronic lower respiratory diseases (J40-J47),Fulton,23,41889,2048
Peptic ulcer (K25-K28),Fulton,3,41889,2050
Chronic liver disease and cirrhosis (K70K73-K74),Fulton,1,41889,2052
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Fulton,6,41889,2054
Pregnancy childbirth and the puerperium (O00-O99),Fulton,0,41889,2056
Certain conditions originating in the perinatal period (P00-P96),Fulton,1,41889,2058
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Fulton,2,41889,2060
Sudden infant death syndrome (R95),Fulton,0,41889,2062
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Fulton,2,41889,2064
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Fulton,197,41889,2066
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Fulton,1,41889,2068
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Fulton,15,41889,2070
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Fulton,6,41889,2072
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Fulton,0,41889,2074
All other external causes (Y10-Y36Y87.2Y89),Fulton,0,41889,2076
Tuberculosis (A16-A19),Gallia,0,29802,2080
Syphilis (A50-A53),Gallia,0,29802,2082
Human immunodeficiency virus (HIV) disease (B20-B24),Gallia,0,29802,2084
Malignant neoplasm of stomach (C16),Gallia,1,29802,2086
Malignant neoplasms of colon rectum and anus (C18-C21),Gallia,7,29802,2088
Malignant neoplasm of pancreas (C25),Gallia,5,29802,2090
Malignant neoplasms of trachea bronchus and lung (C33-C34),Gallia,17,29802,2092
Malignant neoplasm of breast (C50),Gallia,6,29802,2094
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Gallia,3,29802,2096
Malignant neoplasm of prostate (C61),Gallia,3,29802,2098
Malignant neoplasms of urinary tract (C64-C68),Gallia,6,29802,2100
Non-Hodgkin’s lymphoma (C82-C85),Gallia,2,29802,2102
Leukemia (C91-C95),Gallia,4,29802,2104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Gallia,23,29802,2106
Diabetes mellitus (E10-E14),Gallia,11,29802,2108
Alzheimer’s disease (G30),Gallia,15,29802,2110
Hypertensive heart disease with or without renal disease (I11I13),Gallia,3,29802,2112
Ischemic heart diseases (I20-I25),Gallia,46,29802,2114
Other diseases of heart (I00-I09I26-I51),Gallia,34,29802,2116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Gallia,5,29802,2118
Cerebrovascular diseases (I60-I69),Gallia,22,29802,2120
Atherosclerosis (I70),Gallia,1,29802,2122
Other diseases of circulatory system (I71-I78),Gallia,2,29802,2124
Influenza and pneumonia (J09-J18),Gallia,10,29802,2126
Chronic lower respiratory diseases (J40-J47),Gallia,27,29802,2128
Peptic ulcer (K25-K28),Gallia,0,29802,2130
Chronic liver disease and cirrhosis (K70K73-K74),Gallia,11,29802,2132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Gallia,4,29802,2134
Pregnancy childbirth and the puerperium (O00-O99),Gallia,0,29802,2136
Certain conditions originating in the perinatal period (P00-P96),Gallia,0,29802,2138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Gallia,1,29802,2140
Sudden infant death syndrome (R95),Gallia,0,29802,2142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Gallia,6,29802,2144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Gallia,125,29802,2146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Gallia,8,29802,2148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Gallia,21,29802,2150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Gallia,7,29802,2152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Gallia,2,29802,2154
All other external causes (Y10-Y36Y87.2Y89),Gallia,0,29802,2156
Tuberculosis (A16-A19),Geauga,0,93271,2160
Syphilis (A50-A53),Geauga,0,93271,2162
Human immunodeficiency virus (HIV) disease (B20-B24),Geauga,0,93271,2164
Malignant neoplasm of stomach (C16),Geauga,3,93271,2166
Malignant neoplasms of colon rectum and anus (C18-C21),Geauga,15,93271,2168
Malignant neoplasm of pancreas (C25),Geauga,24,93271,2170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Geauga,42,93271,2172
Malignant neoplasm of breast (C50),Geauga,17,93271,2174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Geauga,6,93271,2176
Malignant neoplasm of prostate (C61),Geauga,12,93271,2178
Malignant neoplasms of urinary tract (C64-C68),Geauga,20,93271,2180
Non-Hodgkin’s lymphoma (C82-C85),Geauga,8,93271,2182
Leukemia (C91-C95),Geauga,12,93271,2184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Geauga,64,93271,2186
Diabetes mellitus (E10-E14),Geauga,27,93271,2188
Alzheimer’s disease (G30),Geauga,32,93271,2190
Hypertensive heart disease with or without renal disease (I11I13),Geauga,12,93271,2192
Ischemic heart diseases (I20-I25),Geauga,111,93271,2194
Other diseases of heart (I00-I09I26-I51),Geauga,87,93271,2196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Geauga,15,93271,2198
Cerebrovascular diseases (I60-I69),Geauga,59,93271,2200
Atherosclerosis (I70),Geauga,1,93271,2202
Other diseases of circulatory system (I71-I78),Geauga,12,93271,2204
Influenza and pneumonia (J09-J18),Geauga,10,93271,2206
Chronic lower respiratory diseases (J40-J47),Geauga,39,93271,2208
Peptic ulcer (K25-K28),Geauga,1,93271,2210
Chronic liver disease and cirrhosis (K70K73-K74),Geauga,14,93271,2212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Geauga,19,93271,2214
Pregnancy childbirth and the puerperium (O00-O99),Geauga,0,93271,2216
Certain conditions originating in the perinatal period (P00-P96),Geauga,3,93271,2218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Geauga,2,93271,2220
Sudden infant death syndrome (R95),Geauga,0,93271,2222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Geauga,9,93271,2224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Geauga,353,93271,2226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Geauga,12,93271,2228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Geauga,43,93271,2230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Geauga,9,93271,2232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Geauga,3,93271,2234
All other external causes (Y10-Y36Y87.2Y89),Geauga,0,93271,2236
Tuberculosis (A16-A19),Greene,0,170122,2240
Syphilis (A50-A53),Greene,0,170122,2242
Human immunodeficiency virus (HIV) disease (B20-B24),Greene,0,170122,2244
Malignant neoplasm of stomach (C16),Greene,8,170122,2246
Malignant neoplasms of colon rectum and anus (C18-C21),Greene,19,170122,2248
Malignant neoplasm of pancreas (C25),Greene,26,170122,2250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Greene,78,170122,2252
Malignant neoplasm of breast (C50),Greene,25,170122,2254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Greene,19,170122,2256
Malignant neoplasm of prostate (C61),Greene,14,170122,2258
Malignant neoplasms of urinary tract (C64-C68),Greene,20,170122,2260
Non-Hodgkin’s lymphoma (C82-C85),Greene,15,170122,2262
Leukemia (C91-C95),Greene,16,170122,2264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Greene,84,170122,2266
Diabetes mellitus (E10-E14),Greene,51,170122,2268
Alzheimer’s disease (G30),Greene,53,170122,2270
Hypertensive heart disease with or without renal disease (I11I13),Greene,15,170122,2272
Ischemic heart diseases (I20-I25),Greene,227,170122,2274
Other diseases of heart (I00-I09I26-I51),Greene,153,170122,2276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Greene,9,170122,2278
Cerebrovascular diseases (I60-I69),Greene,160,170122,2280
Atherosclerosis (I70),Greene,2,170122,2282
Other diseases of circulatory system (I71-I78),Greene,17,170122,2284
Influenza and pneumonia (J09-J18),Greene,12,170122,2286
Chronic lower respiratory diseases (J40-J47),Greene,55,170122,2288
Peptic ulcer (K25-K28),Greene,1,170122,2290
Chronic liver disease and cirrhosis (K70K73-K74),Greene,22,170122,2292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Greene,24,170122,2294
Pregnancy childbirth and the puerperium (O00-O99),Greene,1,170122,2296
Certain conditions originating in the perinatal period (P00-P96),Greene,3,170122,2298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Greene,4,170122,2300
Sudden infant death syndrome (R95),Greene,0,170122,2302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Greene,10,170122,2304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Greene,627,170122,2306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Greene,8,170122,2308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Greene,111,170122,2310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Greene,18,170122,2312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Greene,3,170122,2314
All other external causes (Y10-Y36Y87.2Y89),Greene,2,170122,2316
Tuberculosis (A16-A19),Guernsey,0,38779,2320
Syphilis (A50-A53),Guernsey,0,38779,2322
Human immunodeficiency virus (HIV) disease (B20-B24),Guernsey,0,38779,2324
Malignant neoplasm of stomach (C16),Guernsey,0,38779,2326
Malignant neoplasms of colon rectum and anus (C18-C21),Guernsey,5,38779,2328
Malignant neoplasm of pancreas (C25),Guernsey,7,38779,2330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Guernsey,36,38779,2332
Malignant neoplasm of breast (C50),Guernsey,2,38779,2334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Guernsey,4,38779,2336
Malignant neoplasm of prostate (C61),Guernsey,5,38779,2338
Malignant neoplasms of urinary tract (C64-C68),Guernsey,7,38779,2340
Non-Hodgkin’s lymphoma (C82-C85),Guernsey,4,38779,2342
Leukemia (C91-C95),Guernsey,6,38779,2344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Guernsey,27,38779,2346
Diabetes mellitus (E10-E14),Guernsey,33,38779,2348
Alzheimer’s disease (G30),Guernsey,20,38779,2350
Hypertensive heart disease with or without renal disease (I11I13),Guernsey,13,38779,2352
Ischemic heart diseases (I20-I25),Guernsey,103,38779,2354
Other diseases of heart (I00-I09I26-I51),Guernsey,52,38779,2356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Guernsey,8,38779,2358
Cerebrovascular diseases (I60-I69),Guernsey,19,38779,2360
Atherosclerosis (I70),Guernsey,1,38779,2362
Other diseases of circulatory system (I71-I78),Guernsey,5,38779,2364
Influenza and pneumonia (J09-J18),Guernsey,6,38779,2366
Chronic lower respiratory diseases (J40-J47),Guernsey,44,38779,2368
Peptic ulcer (K25-K28),Guernsey,0,38779,2370
Chronic liver disease and cirrhosis (K70K73-K74),Guernsey,5,38779,2372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Guernsey,8,38779,2374
Pregnancy childbirth and the puerperium (O00-O99),Guernsey,0,38779,2376
Certain conditions originating in the perinatal period (P00-P96),Guernsey,2,38779,2378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Guernsey,2,38779,2380
Sudden infant death syndrome (R95),Guernsey,0,38779,2382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Guernsey,6,38779,2384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Guernsey,183,38779,2386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Guernsey,6,38779,2388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Guernsey,28,38779,2390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Guernsey,7,38779,2392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Guernsey,1,38779,2394
All other external causes (Y10-Y36Y87.2Y89),Guernsey,2,38779,2396
Tuberculosis (A16-A19),Hamilton,0,817985,2400
Syphilis (A50-A53),Hamilton,0,817985,2402
Human immunodeficiency virus (HIV) disease (B20-B24),Hamilton,14,817985,2404
Malignant neoplasm of stomach (C16),Hamilton,20,817985,2406
Malignant neoplasms of colon rectum and anus (C18-C21),Hamilton,132,817985,2408
Malignant neoplasm of pancreas (C25),Hamilton,142,817985,2410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Hamilton,380,817985,2412
Malignant neoplasm of breast (C50),Hamilton,96,817985,2414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Hamilton,78,817985,2416
Malignant neoplasm of prostate (C61),Hamilton,85,817985,2418
Malignant neoplasms of urinary tract (C64-C68),Hamilton,92,817985,2420
Non-Hodgkin’s lymphoma (C82-C85),Hamilton,48,817985,2422
Leukemia (C91-C95),Hamilton,52,817985,2424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Hamilton,410,817985,2426
Diabetes mellitus (E10-E14),Hamilton,266,817985,2428
Alzheimer’s disease (G30),Hamilton,340,817985,2430
Hypertensive heart disease with or without renal disease (I11I13),Hamilton,175,817985,2432
Ischemic heart diseases (I20-I25),Hamilton,804,817985,2434
Other diseases of heart (I00-I09I26-I51),Hamilton,788,817985,2436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Hamilton,110,817985,2438
Cerebrovascular diseases (I60-I69),Hamilton,509,817985,2440
Atherosclerosis (I70),Hamilton,5,817985,2442
