DeathCOD39ICDCode39Desc,DeathAgeGroupNCHSAgeNCHS,Deaths,Population,SORT
Chronic liver disease and cirrhosis (K70K73-K74),65-74,307,1006339,692
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),65-74,347,1006339,694
Pregnancy childbirth and the puerperium (O00-O99),65-74,0,1006339,696
Certain conditions originating in the perinatal period (P00-P96),65-74,0,1006339,698
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),65-74,17,1006339,700
Sudden infant death syndrome (R95),65-74,0,1006339,702
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),65-74,141,1006339,704
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),65-74,3393,1006339,706
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),65-74,104,1006339,708
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),65-74,379,1006339,710
Intentional self-harm (suicide) (*U03X60-X84Y87.0),65-74,148,1006339,712
Assault (homicide) (*U01-*U02X85-Y09Y87.1),65-74,19,1006339,714
All other external causes (Y10-Y36Y87.2Y89),65-74,4,1006339,716
Tuberculosis (A16-A19),75-84,2,542738,720
Syphilis (A50-A53),75-84,0,542738,722
Human immunodeficiency virus (HIV) disease (B20-B24),75-84,0,542738,724
Malignant neoplasm of stomach (C16),75-84,119,542738,726
Malignant neoplasms of colon rectum and anus (C18-C21),75-84,552,542738,728
Malignant neoplasm of pancreas (C25),75-84,452,542738,730
Malignant neoplasms of trachea bronchus and lung (C33-C34),75-84,1942,542738,732
Malignant neoplasm of breast (C50),75-84,366,542738,734
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),75-84,236,542738,736
Malignant neoplasm of prostate (C61),75-84,349,542738,738
Malignant neoplasms of urinary tract (C64-C68),75-84,365,542738,740
Non-Hodgkin’s lymphoma (C82-C85),75-84,320,542738,742
Leukemia (C91-C95),75-84,288,542738,744
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),75-84,1558,542738,746
Diabetes mellitus (E10-E14),75-84,944,542738,748
Alzheimer’s disease (G30),75-84,1134,542738,750
Hypertensive heart disease with or without renal disease (I11I13),75-84,289,542738,752
Ischemic heart diseases (I20-I25),75-84,4003,542738,754
Other diseases of heart (I00-I09I26-I51),75-84,2244,542738,756
Essential (primary) hypertension and hypertensive renal disease (I10I12),75-84,331,542738,758
Cerebrovascular diseases (I60-I69),75-84,1618,542738,760
Atherosclerosis (I70),75-84,67,542738,762
Other diseases of circulatory system (I71-I78),75-84,214,542738,764
Influenza and pneumonia (J09-J18),75-84,589,542738,766
Chronic lower respiratory diseases (J40-J47),75-84,2172,542738,768
Peptic ulcer (K25-K28),75-84,41,542738,770
Chronic liver disease and cirrhosis (K70K73-K74),75-84,168,542738,772
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),75-84,600,542738,774
Pregnancy childbirth and the puerperium (O00-O99),75-84,0,542738,776
Certain conditions originating in the perinatal period (P00-P96),75-84,0,542738,778
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),75-84,16,542738,780
Sudden infant death syndrome (R95),75-84,0,542738,782
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),75-84,212,542738,784
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),75-84,5699,542738,786
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),75-84,96,542738,788
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),75-84,611,542738,790
Intentional self-harm (suicide) (*U03X60-X84Y87.0),75-84,87,542738,792
Assault (homicide) (*U01-*U02X85-Y09Y87.1),75-84,6,542738,794
All other external causes (Y10-Y36Y87.2Y89),75-84,6,542738,796
Tuberculosis (A16-A19),85+,5,251207,800
Syphilis (A50-A53),85+,0,251207,802
Human immunodeficiency virus (HIV) disease (B20-B24),85+,1,251207,804
Malignant neoplasm of stomach (C16),85+,90,251207,806
Malignant neoplasms of colon rectum and anus (C18-C21),85+,492,251207,808
Malignant neoplasm of pancreas (C25),85+,277,251207,810
Malignant neoplasms of trachea bronchus and lung (C33-C34),85+,796,251207,812
Malignant neoplasm of breast (C50),85+,312,251207,814
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),85+,146,251207,816
Malignant neoplasm of prostate (C61),85+,325,251207,818
Malignant neoplasms of urinary tract (C64-C68),85+,319,251207,820
Non-Hodgkin’s lymphoma (C82-C85),85+,212,251207,822
Leukemia (C91-C95),85+,212,251207,824
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),85+,1025,251207,826
Diabetes mellitus (E10-E14),85+,751,251207,828
Alzheimer’s disease (G30),85+,2697,251207,830
Hypertensive heart disease with or without renal disease (I11I13),85+,650,251207,832
Ischemic heart diseases (I20-I25),85+,5877,251207,834
Other diseases of heart (I00-I09I26-I51),85+,4072,251207,836
Essential (primary) hypertension and hypertensive renal disease (I10I12),85+,635,251207,838
Cerebrovascular diseases (I60-I69),85+,2528,251207,840
Atherosclerosis (I70),85+,168,251207,842
Other diseases of circulatory system (I71-I78),85+,264,251207,844
Influenza and pneumonia (J09-J18),85+,1072,251207,846
Chronic lower respiratory diseases (J40-J47),85+,1754,251207,848
Peptic ulcer (K25-K28),85+,45,251207,850
Chronic liver disease and cirrhosis (K70K73-K74),85+,65,251207,852
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),85+,718,251207,854
Pregnancy childbirth and the puerperium (O00-O99),85+,0,251207,856
Certain conditions originating in the perinatal period (P00-P96),85+,0,251207,858
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),85+,12,251207,860
Sudden infant death syndrome (R95),85+,0,251207,862
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),85+,596,251207,864
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),85+,9154,251207,866
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),85+,40,251207,868
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),85+,837,251207,870
Intentional self-harm (suicide) (*U03X60-X84Y87.0),85+,37,251207,872
Assault (homicide) (*U01-*U02X85-Y09Y87.1),85+,5,251207,874
All other external causes (Y10-Y36Y87.2Y89),85+,1,251207,876
Tuberculosis (A16-A19),Unk,0,0,880
Syphilis (A50-A53),Unk,0,0,882
Human immunodeficiency virus (HIV) disease (B20-B24),Unk,0,0,884
Malignant neoplasm of stomach (C16),Unk,1,0,886
Malignant neoplasms of colon rectum and anus (C18-C21),Unk,1,0,888
Malignant neoplasm of pancreas (C25),Unk,1,0,890
Malignant neoplasms of trachea bronchus and lung (C33-C34),Unk,7,0,892
Malignant neoplasm of breast (C50),Unk,4,0,894
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Unk,0,0,896
Malignant neoplasm of prostate (C61),Unk,0,0,898
Malignant neoplasms of urinary tract (C64-C68),Unk,0,0,900
Non-Hodgkin’s lymphoma (C82-C85),Unk,2,0,902
Leukemia (C91-C95),Unk,2,0,904
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Unk,10,0,906
Diabetes mellitus (E10-E14),Unk,3,0,908
Alzheimer’s disease (G30),Unk,2,0,910
Hypertensive heart disease with or without renal disease (I11I13),Unk,7,0,912
Ischemic heart diseases (I20-I25),Unk,23,0,914
Other diseases of heart (I00-I09I26-I51),Unk,17,0,916
Essential (primary) hypertension and hypertensive renal disease (I10I12),Unk,1,0,918
Cerebrovascular diseases (I60-I69),Unk,11,0,920
Atherosclerosis (I70),Unk,0,0,922
Other diseases of circulatory system (I71-I78),Unk,7,0,924
Influenza and pneumonia (J09-J18),Unk,3,0,926
Chronic lower respiratory diseases (J40-J47),Unk,7,0,928
Peptic ulcer (K25-K28),Unk,0,0,930
Chronic liver disease and cirrhosis (K70K73-K74),Unk,2,0,932
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Unk,5,0,934
Pregnancy childbirth and the puerperium (O00-O99),Unk,0,0,936
Certain conditions originating in the perinatal period (P00-P96),Unk,0,0,938
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Unk,1,0,940
Sudden infant death syndrome (R95),Unk,0,0,942
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Unk,1,0,944
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Unk,30,0,946
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Unk,11,0,948
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Unk,15,0,950
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Unk,3,0,952
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Unk,1,0,954
All other external causes (Y10-Y36Y87.2Y89),Unk,0,0,956
